id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;tanggal badan hukum;aktif;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun_industri_usaha;bulan
1705;15;JAMBI;1507;150701;1507011013;WANITA AMANAH INDONESIA;2/7/2002;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Wanita;JASA KESEHATAN DAN KEGIATAN SOSIAL;-;-;0;0;-;JUNI
1706;15;JAMBI;1507;150701;1507012018;KOPERASI KUALA SIMBUR SEJAHTERA;10/25/2018;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1707;15;JAMBI;1507;150701;1507012002;KOPERASI PRODUSEN RIDHO IBU LESTARI;1/27/2020;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PENAMPUNGAN, PENJERNIHAN DAN PENYALURAN AIR MINUM;-;-;46;0;2023;JUNI
1708;15;JAMBI;1507;150701;1507012012;KARTINI;8/6/2007;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1709;15;JAMBI;1507;150701;1507012012;CAHAYA BHAKTI;10/21/2001;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Wanita;PERKEBUNAN BUAH KELAPA SAWIT;-;-;0;0;-;JUNI
1710;15;JAMBI;1507;150701;1507012004;HARAPAN JAYA;5/7/2014;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1711;15;JAMBI;1507;150706;0;KOPERASI ANUGRAH;12/16/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1712;15;JAMBI;1507;150706;1507062003;KOPERASI BAKTI;11/13/1986;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1713;15;JAMBI;1507;150706;1507042016;KOPERASI BUDHI KARYA;9/12/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1714;15;JAMBI;1507;150706;1507062005;KOPERASI HARAPAN;1/30/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1715;15;JAMBI;1507;150706;0;KOPERASI KARYA LUHUR;1/4/1997;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1716;15;JAMBI;1507;150706;0;KOPERASI BINA WARGA;7/13/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1717;15;JAMBI;1507;150706;1507062003;KOPERASI BUDHI DAYA;10/12/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Kepolisian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1718;15;JAMBI;1507;150706;1507071007;KOPERASI BUNGA TENAGA;6/11/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1719;15;JAMBI;1507;150706;1507062005;KOPERASI KARYA BARU;4/10/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1720;15;JAMBI;1507;150706;1507071005;KOPERASI KARYA MANDIRI;4/20/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1721;15;JAMBI;1507;150706;1507062003;KOPERASI MADANI;9/28/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1722;15;JAMBI;1507;150706;0;KOPERASI MEGA;8/17/1945;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1723;15;JAMBI;1507;150706;1507071005;KOPERASI PERIKANAN DARAT;5/6/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1724;15;JAMBI;1507;150706;0;KOPERASI KONSUMEN SYARIAH PERINTIS;7/21/2001;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;129;30;2023;JUNI
1725;15;JAMBI;1507;150706;1507102008;KOPERASI PINANG MERAH;7/5/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1726;15;JAMBI;1507;150706;1507071005;KOPERASI PT. RAKYAT SEJAHTERA;5/7/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Koppontren;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1727;15;JAMBI;1507;150706;1507062008;KOPERASI RAHAYU;8/17/1945;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1728;15;JAMBI;1507;150706;1507062005;KOPERASI USAHA KARYA;2/28/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1729;15;JAMBI;1507;150706;0;KOPERASI KOKASI;1/30/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;60;22;2021;JUNI
1730;15;JAMBI;1507;150706;1507062003;KOPERASI UNIT DESA BAKTI;5/27/1997;FALSE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1731;15;JAMBI;1507;150706;1507061006;KOPERASI MAJU BERSAMA;9/12/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pemuda;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1732;15;JAMBI;1507;150706;1507061006;KOPERASI MAYANG MENGURAI;7/5/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1733;15;JAMBI;1507;150706;1507061006;KOPERASI MEKAR JAYA;6/7/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1734;15;JAMBI;1507;150706;0;KOPERASI NGUDI MAKMUR;10/5/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1735;15;JAMBI;1507;150706;1507071005;KOPERASI PACU KARYA;7/17/1995;FALSE;Primer Kabupaten/Kota;Jasa;Kop. Angkutan Darat;TRANSPORTASI DAN PERGUDANGAN;-;-;0;0;-;JUNI
1736;15;JAMBI;1507;150706;1507062005;KOPERASI RASA KESADARAN;9/23/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1737;15;JAMBI;1507;150706;0;KOPERASI SABAR JAYA;11/2/1987;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1738;15;JAMBI;1507;150706;1507062003;KOPERASI SATRIA MULYA;8/30/1997;FALSE;Primer Kabupaten/Kota;Jasa;Kop. Angkutan Darat;TRANSPORTASI DAN PERGUDANGAN;-;-;0;0;-;JUNI
1739;15;JAMBI;1507;150706;1505082014;KOPERASI SMPN DENDANG;8/14/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pemuda;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1740;15;JAMBI;1507;150706;1505082014;KOPERASI SUMBER JAYA;8/30/1997;FALSE;Primer Kabupaten/Kota;Jasa;Kop. Angkutan Darat;TRANSPORTASI DAN PERGUDANGAN;-;-;0;0;-;JUNI
1741;15;JAMBI;1507;150706;1507062003;KOPERASI SUMBER MAKMUR;11/13/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1742;15;JAMBI;1507;150706;0;KOPERASI SUMBER REZEKI;3/27/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1743;15;JAMBI;1507;150706;1507071005;KOPERASI PETERNAKAN RAKYAT SEJAHTERA;5/7/2001;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Peternakan;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
1744;15;JAMBI;1507;150706;1507061006;KOPERASI KARYAWAN SABAK INDAH;1/1/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA LAINNYA;-;-;0;0;-;JUNI
1745;15;JAMBI;1507;150706;1507102004;KOPERASI SERBA USAHA;8/14/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1746;15;JAMBI;1507;150706;1507102008;KOPERASI SIDO MUKTI;6/10/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1747;15;JAMBI;1507;150706;1507062008;WANITA MANDIRI;1/27/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Sehat;0;106;2023;JUNI
1748;15;JAMBI;1507;150706;1507062008;KOPERASI PRODUSEN SERBAGUNA SIDO DADI;9/20/2006;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;33;0;2023;JUNI
1749;15;JAMBI;1507;150706;1507062009;KOPERASI KONSUMEN BMT BAROKAH;10/18/2013;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;71;2022;JUNI
1750;15;JAMBI;1507;150706;1507062005;KOPERASI PRODUSEN BERSAHAJA MAJU JAYA;11/8/2022;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA REHABILITASI DAN RESTORASI KEHUTANAN SOSIAL;-;-;0;0;-;JUNI
1751;15;JAMBI;1507;150706;1507061006;KOPERASI BMT AMMANAH UMMAT;4/24/2013;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam dan Pembiayaan Syariah;JASA KEUANGAN DAN ASURANSI;-;-;0;160;2022;JUNI
1752;15;JAMBI;1507;150706;1505082014;PERINTIS WARGA SEHATI;1/27/2009;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;20;15;2023;JUNI
1753;15;JAMBI;1507;150706;1505082014;KOPERASI MEKAR ABADI;9/3/2003;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1754;15;JAMBI;1507;150706;1505082014;KOPERASI SERBA USAHA MUKTI AGUNG;4/25/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pasar;JASA LAINNYA;-;-;15;16;2022;JUNI
1755;15;JAMBI;1507;150707;1507071003;SEJAHTERA;7/29/2003;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1756;15;JAMBI;1507;150707;1507012001;KOPERASI BERSAMA;9/16/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1757;15;JAMBI;1507;150707;0;KOPERASI GANDA BERSAMA;9/3/1998;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1758;15;JAMBI;1507;150707;1507011010;KOPERASI BULAN INDAH;5/27/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1759;15;JAMBI;1507;150707;1507011013;KOPERASI KARYA CIPTA MANDIRI;2/20/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1760;15;JAMBI;1507;150707;1507081001;KOPERASI KARYA UTAMA;8/17/1945;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pemuda;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1761;15;JAMBI;1507;150707;0;KOPERASI MITRA BERSAMA;6/6/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1762;15;JAMBI;1507;150707;1507011013;KOPERASI MUKTI KARYA;3/20/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1763;15;JAMBI;1507;150707;1507012012;KOPERASI SUBUR MAKMUR;3/26/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1764;15;JAMBI;1507;150707;1503112005;KOPERASI TERBIT;2/12/1986;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pemuda;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1765;15;JAMBI;1507;150707;0;KOPERASI TJT;6/6/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pemuda;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1766;15;JAMBI;1507;150707;1507011010;KOPERASI UMAYA;10/22/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1767;15;JAMBI;1507;150707;1507071003;KOPERASI PUTRI MAYANG SIMPUNG;5/27/2003;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
1768;15;JAMBI;1507;150707;1507011010;KOPERASI PEGAWAI NEGERI REPUBLIK INDONESIA KARYAWAN PENDIDIKAN;9/16/1976;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1769;15;JAMBI;1507;150707;1507071002;AL - KAUTSAR;10/20/2015;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1770;15;JAMBI;1507;150707;1507071005;WANITA SEJAHTERA;5/21/2015;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1771;15;JAMBI;1507;150707;1507071005;SUMBER MANDIRI SEJAHTERA;10/20/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;109;52;2023;JUNI
1772;15;JAMBI;1507;150707;1507071005;KOPERASI PRODUSEN NIBUNG MAJU MERAKYAT;5/22/2018;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Serba Usaha;UNIT SIMPAN PINJAM KOPERASI PRIMER (USP KOPERASI PRIMER);-;-;26;20;2022;JUNI
1773;15;JAMBI;1507;150707;1507071005;RAKYAT SEJAHTERA;5/7/2001;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Peternakan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1774;15;JAMBI;1507;150707;1507071005;WANITA SEJAHTERA;5/21/2015;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA LAINNYA;-;-;0;0;-;JUNI
1775;15;JAMBI;1507;150707;1507071005;KOPERASI PRODUSEN RUMAH MADU QUIN;3/30/2022;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1776;15;JAMBI;1507;150707;1507071005;KOPERASI SEHAT BERSAMA;3/7/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);PERDAGANGAN ECERAN KHUSUS PERLENGKAPAN RUMAH TANGGA LAINNYA DI TOKO;-;-;75;25;2022;JUNI
1777;15;JAMBI;1507;150707;1507071006;KOPERASI TARUNA MANDIRI SERBA USAHA;2/19/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;12;23;2022;JUNI
1778;15;JAMBI;1507;150707;1507071003;KOPERASI MITRA MINA BERSAMA;6/6/2002;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);ADM PEMERINTAHAN, PERTAHANAN DAN JAMINAN SOSIAL;-;-;18;11;2023;JUNI
1779;15;JAMBI;1507;150707;1507071003;KENCANA TIMUR KENTIM;2/21/2005;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1780;15;JAMBI;1507;150707;1507071004;KOPERASI FAJAR KARYA;2/7/2002;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;5;15;2023;JUNI
1781;15;JAMBI;1507;150707;1507071004;KOPERASI SIMPAN PINJAM KARYA BERSAMA;8/30/2004;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;18;12;2023;JUNI
1782;15;JAMBI;1507;150707;1507071004;KOPERASI SIMPAN PINJAM KARYA MULYA;7/22/2014;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;20;13;2023;JUNI
1783;15;JAMBI;1507;150707;1507071002;AN - NUR;2/26/2016;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA LAINNYA;-;-;0;39;2022;JUNI
1784;15;JAMBI;1507;150707;1507071004;KEMANG MANDIRI;5/30/2008;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1785;15;JAMBI;1507;150707;1507071007;CASSAVA AGRO;11/20/2013;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1786;15;JAMBI;1507;150704;1507112003;KOPERASI ADIL MAKMUR;7/22/1997;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1787;15;JAMBI;1507;150704;1507042005;KOPERASI BINA KARYA;7/13/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1788;15;JAMBI;1507;150704;1507042009;KOPERASI GOTONG ROYONG;3/26/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1789;15;JAMBI;1507;150704;0;KOPERASI HUSADA;4/30/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1790;15;JAMBI;1507;150704;1507041006;KOPERASI KARYA BERSAMA;5/1/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1791;15;JAMBI;1507;150704;1507111001;KOPERASI PERTANIAN;8/17/1945;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1792;15;JAMBI;1507;150704;0;KOPERASI MEKAR JAYA;7/13/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1793;15;JAMBI;1507;150704;1507042004;KOPERASI MUKTI TAMA;9/12/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1794;15;JAMBI;1507;150704;1507042007;KOPERASI PAMUNGKAS;3/26/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1795;15;JAMBI;1507;150704;1507041006;KOPERASI SERBA JAYA;1/30/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1796;15;JAMBI;1507;150704;1507042005;KOPERASI TUNAS BINA TANI;3/26/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1797;15;JAMBI;1507;150704;1507042008;KOPERASI PONDOK PESANTREN AL-HIDAYAH;5/11/2005;FALSE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA LAINNYA;-;-;0;0;-;JUNI
1798;15;JAMBI;1507;150704;1507041006;KOPERASI UNIT DESA BHAKTI TAMA;6/4/1997;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;JUNI
1799;15;JAMBI;1507;150704;1507042005;KOPERASI PEGAWAI NEGERI HUSADA;4/30/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1800;15;JAMBI;1507;150704;0;KOPERASI UNIT DESA ADIL MAKMUR;7/22/1997;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;JUNI
1801;15;JAMBI;1507;150704;1507042005;KOPERASI SIMPAN PINJAM REZEKI MEKAR JAYA;6/18/2015;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;75;22;2021;JUNI
1802;15;JAMBI;1507;150702;1507022003;KOPERASI BINA DESA;7/16/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1803;15;JAMBI;1507;150702;1507021002;KOPERASI BINA KARYA;9/16/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1804;15;JAMBI;1507;150702;1507022005;KOPERASI HARAPAN TANI;3/1/1990;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1805;15;JAMBI;1507;150702;1507022005;KOPERASI BINA LESTARI;2/18/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1806;15;JAMBI;1507;150702;0;KOPERASI CAHAYA HIDUP BARU;6/3/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1807;15;JAMBI;1507;150702;1507021002;KOPERASI CAHAYA MERANTI;6/3/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1808;15;JAMBI;1507;150702;1507021002;KOPERASI MITRA NIAGA;3/3/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1809;15;JAMBI;1507;150702;1507021001;KOPERASI SUMBER LAUT MANDIN;10/13/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1810;15;JAMBI;1507;150702;1507021002;KOPERASI SUMBER NELAYAN TANI;6/3/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Nelayan;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1811;15;JAMBI;1507;150702;1507022006;KOPERASI TANI JAYA;5/1/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1812;15;JAMBI;1507;150702;0;KOPERASI WINDU TANI LESTARI;3/5/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1813;15;JAMBI;1507;150702;1507071006;KOPERASI NEL. HIDUP BARU;3/6/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1814;15;JAMBI;1507;150702;0;KOPERASI LUMBA-LUMBA;9/14/1996;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1815;15;JAMBI;1507;150702;0;KOPERASI MANDIRI JAYA;1/4/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1816;15;JAMBI;1507;150702;1507022006;KOPERASI SUNGAI RAYA INDAH;9/16/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1817;15;JAMBI;1507;150702;0;KOPERASI TRI DHARMA;9/25/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1818;15;JAMBI;1507;150702;1507021002;KOPERASI TUT WUN H;3/25/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1819;15;JAMBI;1507;150702;1507022006;KOPERASI SUCCES IDI MANENG;7/3/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
1820;15;JAMBI;1507;150702;1507091001;KOPERASI LINTAS SAMUDRA MD.;3/14/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
