no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kondisi_korban;satuan;jumlah_kejadian; jumlah_kerugian ;tahun
1112;15;JAMBI;1572;157206;26/04/2024;MENDERITA;JIWA;6;Rp50,000,000;2024
1113;15;JAMBI;1572;157206;26/04/2024;MENGUNGSI;JIWA;0;Rp50,000,000;2024
1114;15;JAMBI;1572;157208;26/04/2024;MENINGGAL DUNIA;JIWA;0;Rp125,000,000;2024
1115;15;JAMBI;1572;157208;26/04/2024;MENDERITA;JIWA;7;Rp125,000,000;2024
1116;15;JAMBI;1572;157208;26/04/2024;MENGUNGSI;JIWA;0;Rp125,000,000;2024
1117;15;JAMBI;1504;150401;29/04/2024;MENINGGAL DUNIA;JIWA;0;Rp115,000,000;2024
1118;15;JAMBI;1504;150401;29/04/2024;MENDERITA;JIWA;0;Rp115,000,000;2024
1119;15;JAMBI;1504;150401;29/04/2024;MENGUNGSI;JIWA;3;Rp115,000,000;2024
1120;15;JAMBI;1509;150910;10/05/2024;MENINGGAL DUNIA;JIWA;1; Rp-   ;2024
1121;15;JAMBI;1509;150910;10/05/2024;MENDERITA;JIWA;0; Rp-   ;2024
1122;15;JAMBI;1509;150910;10/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1123;15;JAMBI;1502;150217;12/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1124;15;JAMBI;1502;150217;12/05/2024;MENDERITA;JIWA;0; Rp-   ;2024
1125;15;JAMBI;1502;150217;12/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1126;15;JAMBI;1502;150204;16/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1127;15;JAMBI;1502;150204;16/05/2024;MENDERITA;JIWA;0; Rp-   ;2024
1128;15;JAMBI;1502;150204;16/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1129;15;JAMBI;1505;150505;02/05/2024;MENINGGAL DUNIA;JIWA;0;Rp9,850,000;2024
1130;15;JAMBI;1505;150505;02/05/2024;MENDERITA;JIWA;0;Rp9,850,000;2024
1131;15;JAMBI;1505;150505;02/05/2024;MENGUNGSI;JIWA;0;Rp9,850,000;2024
1132;15;JAMBI;1505;150508;06/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1133;15;JAMBI;1505;150508;06/05/2024;MENDERITA;JIWA;0; Rp-   ;2024
1134;15;JAMBI;1505;150508;06/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1135;15;JAMBI;1505;150504;06/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1136;15;JAMBI;1505;150504;06/05/2024;MENDERITA;JIWA;0; Rp-   ;2024
1137;15;JAMBI;1505;150504;06/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1138;15;JAMBI;1505;150506;21/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1139;15;JAMBI;1505;150506;21/05/2024;MENDERITA;JIWA;0; Rp-   ;2024
1140;15;JAMBI;1505;150506;21/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1141;15;JAMBI;1505;150503;31/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1142;15;JAMBI;1505;150503;31/05/2024;MENDERITA;JIWA;0; Rp-   ;2024
1143;15;JAMBI;1505;150503;31/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1144;15;JAMBI;1504;150403;11/05/2024;MENINGGAL DUNIA;JIWA;0;Rp35,000,000;2024
1145;15;JAMBI;1504;150403;11/05/2024;MENDERITA;JIWA;0;Rp35,000,000;2024
1146;15;JAMBI;1504;150403;11/05/2024;MENGUNGSI;JIWA;0;Rp35,000,000;2024
1147;15;JAMBI;1504;150403;09/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1148;15;JAMBI;1504;150403;09/05/2024;MENDERITA;JIWA;0; Rp-   ;2024
1149;15;JAMBI;1504;150403;09/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1150;15;JAMBI;1572;157201;15/05/2024;MENINGGAL DUNIA;JIWA;0;Rp500,000,000;2024
1151;15;JAMBI;1572;157201;15/05/2024;MENDERITA;JIWA;2;Rp500,000,000;2024
1152;15;JAMBI;1572;157201;15/05/2024;MENGUNGSI;JIWA;0;Rp500,000,000;2024
1153;15;JAMBI;1572;157201;19/05/2024;MENINGGAL DUNIA;JIWA;0;Rp35,000,000;2024
1154;15;JAMBI;1572;157201;19/05/2024;MENDERITA;JIWA;6;Rp35,000,000;2024
1155;15;JAMBI;1572;157201;19/05/2024;MENGUNGSI;JIWA;0;Rp35,000,000;2024
1156;15;JAMBI;1506;150609;25/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1157;15;JAMBI;1506;150609;25/05/2024;MENDERITA;JIWA;8; Rp-   ;2024
1158;15;JAMBI;1506;150609;25/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1159;15;JAMBI;1506;150602;26/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1160;15;JAMBI;1506;150602;26/05/2024;MENDERITA;JIWA;6; Rp-   ;2024
1161;15;JAMBI;1506;150602;26/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1162;15;JAMBI;1506;150604;15/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1163;15;JAMBI;1506;150604;15/05/2024;MENDERITA;JIWA;0; Rp-   ;2024
1164;15;JAMBI;1506;150604;15/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1165;15;JAMBI;1501;150101;29/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1166;15;JAMBI;1501;150101;29/05/2024;MENDERITA;JIWA;0; Rp-   ;2024
1167;15;JAMBI;1501;150101;29/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1168;15;JAMBI;1501;150107;31/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1169;15;JAMBI;1501;150107;31/05/2024;MENDERITA;JIWA;0; Rp-   ;2024
1170;15;JAMBI;1501;150107;31/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1171;15;JAMBI;1501;150120;31/05/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1172;15;JAMBI;1501;150120;31/05/2024;MENDERITA;JIWA;3; Rp-   ;2024
1173;15;JAMBI;1501;150120;31/05/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1174;15;JAMBI;1507;150708;05/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1175;15;JAMBI;1507;150708;05/06/2024;MENDERITA;JIWA;4; Rp-   ;2024
1176;15;JAMBI;1507;150708;05/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1177;15;JAMBI;1507;150709;07/06/2024;MENINGGAL DUNIA;JIWA;0;Rp15,000,000;2024
1178;15;JAMBI;1507;150709;07/06/2024;MENDERITA;JIWA;1;Rp15,000,000;2024
1179;15;JAMBI;1507;150709;07/06/2024;MENGUNGSI;JIWA;0;Rp15,000,000;2024
1180;15;JAMBI;1507;150703;08/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1181;15;JAMBI;1507;150703;08/06/2024;MENDERITA;JIWA;1; Rp-   ;2024
1182;15;JAMBI;1507;150703;08/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1183;15;JAMBI;1507;150703;09/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1184;15;JAMBI;1507;150703;09/06/2024;MENDERITA;JIWA;1; Rp-   ;2024
1185;15;JAMBI;1507;150703;09/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1186;15;JAMBI;1505;150508;09/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1187;15;JAMBI;1505;150508;09/06/2024;MENDERITA;JIWA;0; Rp-   ;2024
1188;15;JAMBI;1505;150508;09/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1189;15;JAMBI;1505;150506;09/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1190;15;JAMBI;1505;150506;09/06/2024;MENDERITA;JIWA;0; Rp-   ;2024
1191;15;JAMBI;1505;150506;09/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1192;15;JAMBI;1572;157202;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1193;15;JAMBI;1572;157202;10/06/2024;MENDERITA;JIWA;0; Rp-   ;2024
1194;15;JAMBI;1572;157202;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1195;15;JAMBI;1572;157202;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1196;15;JAMBI;1572;157202;10/06/2024;MENDERITA;JIWA;0; Rp-   ;2024
1197;15;JAMBI;1572;157202;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1198;15;JAMBI;1572;157202;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1199;15;JAMBI;1572;157202;10/06/2024;MENDERITA;JIWA;187; Rp-   ;2024
1200;15;JAMBI;1572;157202;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1201;15;JAMBI;1572;157202;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1202;15;JAMBI;1572;157202;10/06/2024;MENDERITA;JIWA;44; Rp-   ;2024
1203;15;JAMBI;1572;157202;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1204;15;JAMBI;1572;157202;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1205;15;JAMBI;1572;157202;10/06/2024;MENDERITA;JIWA;321; Rp-   ;2024
1206;15;JAMBI;1572;157202;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1207;15;JAMBI;1572;157202;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1208;15;JAMBI;1572;157202;10/06/2024;MENDERITA;JIWA;260; Rp-   ;2024
1209;15;JAMBI;1572;157202;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1210;15;JAMBI;1572;157202;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1211;15;JAMBI;1572;157202;10/06/2024;MENDERITA;JIWA;0; Rp-   ;2024
1212;15;JAMBI;1572;157202;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1213;15;JAMBI;1572;157207;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1214;15;JAMBI;1572;157207;10/06/2024;MENDERITA;JIWA;600; Rp-   ;2024
1215;15;JAMBI;1572;157207;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1216;15;JAMBI;1572;157207;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1217;15;JAMBI;1572;157207;10/06/2024;MENDERITA;JIWA;700; Rp-   ;2024
1218;15;JAMBI;1572;157207;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1219;15;JAMBI;1572;157201;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1220;15;JAMBI;1572;157201;10/06/2024;MENDERITA;JIWA;40; Rp-   ;2024
1221;15;JAMBI;1572;157201;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1222;15;JAMBI;1572;157208;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1223;15;JAMBI;1572;157208;10/06/2024;MENDERITA;JIWA;1; Rp-   ;2024
1224;15;JAMBI;1572;157208;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1225;15;JAMBI;1572;157208;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1226;15;JAMBI;1572;157208;10/06/2024;MENDERITA;JIWA;13; Rp-   ;2024
1227;15;JAMBI;1572;157208;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1228;15;JAMBI;1501;150123;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1229;15;JAMBI;1501;150123;10/06/2024;MENDERITA;JIWA;1023; Rp-   ;2024
1230;15;JAMBI;1501;150123;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1231;15;JAMBI;1501;150117;10/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1232;15;JAMBI;1501;150117;10/06/2024;MENDERITA;JIWA;974; Rp-   ;2024
1233;15;JAMBI;1501;150117;10/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1234;15;JAMBI;1501;150116;11/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1235;15;JAMBI;1501;150116;11/06/2024;MENDERITA;JIWA;0; Rp-   ;2024
1236;15;JAMBI;1501;150116;11/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1237;15;JAMBI;1501;150106;11/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1238;15;JAMBI;1501;150106;11/06/2024;MENDERITA;JIWA;0; Rp-   ;2024
1239;15;JAMBI;1501;150106;11/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1240;15;JAMBI;1507;150706;11/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1241;15;JAMBI;1507;150706;11/06/2024;MENDERITA;JIWA;1; Rp-   ;2024
1242;15;JAMBI;1507;150706;11/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1243;15;JAMBI;1506;150602;13/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1244;15;JAMBI;1506;150602;13/06/2024;MENDERITA;JIWA;5; Rp-   ;2024
1245;15;JAMBI;1506;150602;13/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1246;15;JAMBI;1506;150603;14/06/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1247;15;JAMBI;1506;150603;14/06/2024;MENDERITA;JIWA;4; Rp-   ;2024
1248;15;JAMBI;1506;150603;14/06/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1249;15;JAMBI;1507;150702;22/06/2024;MENINGGAL DUNIA;JIWA;0;Rp200,000,000;2024
1250;15;JAMBI;1507;150702;22/06/2024;MENDERITA;JIWA;4;Rp200,000,000;2024
1251;15;JAMBI;1507;150702;22/06/2024;MENGUNGSI;JIWA;0;Rp200,000,000;2024
1252;15;JAMBI;1572;157203;03/07/2024;MENINGGAL DUNIA;JIWA;1; Rp-   ;2024
1253;15;JAMBI;1572;157203;03/07/2024;LUKA;JIWA;0; Rp-   ;2024
1254;15;JAMBI;1572;157203;03/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1255;15;JAMBI;1572;157203;03/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1256;15;JAMBI;1572;157202;07/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1257;15;JAMBI;1572;157202;07/07/2024;LUKA;JIWA;0; Rp-   ;2024
1258;15;JAMBI;1572;157202;07/07/2024;MENDERITA;JIWA;321; Rp-   ;2024
1259;15;JAMBI;1572;157202;07/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1260;15;JAMBI;1572;157202;07/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1261;15;JAMBI;1572;157202;07/07/2024;LUKA;JIWA;0; Rp-   ;2024
1262;15;JAMBI;1572;157202;07/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1263;15;JAMBI;1572;157202;07/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1264;15;JAMBI;1572;157208;07/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1265;15;JAMBI;1572;157208;07/07/2024;LUKA;JIWA;0; Rp-   ;2024
1266;15;JAMBI;1572;157208;07/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1267;15;JAMBI;1572;157208;07/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1268;15;JAMBI;1572;157208;07/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1269;15;JAMBI;1572;157208;07/07/2024;LUKA;JIWA;0; Rp-   ;2024
1270;15;JAMBI;1572;157208;07/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1271;15;JAMBI;1572;157208;07/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1272;15;JAMBI;1572;157206;18/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1273;15;JAMBI;1572;157206;18/07/2024;LUKA;JIWA;0; Rp-   ;2024
1274;15;JAMBI;1572;157206;18/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1275;15;JAMBI;1572;157206;18/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1276;15;JAMBI;1572;157206;28/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1277;15;JAMBI;1572;157206;28/07/2024;LUKA;JIWA;0; Rp-   ;2024
1278;15;JAMBI;1572;157206;28/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1279;15;JAMBI;1572;157206;28/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1280;15;JAMBI;1502;150217;23/07/2024;MENINGGAL DUNIA;JIWA;1; Rp-   ;2024
1281;15;JAMBI;1502;150217;23/07/2024;LUKA;JIWA;0; Rp-   ;2024
1282;15;JAMBI;1502;150217;23/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1283;15;JAMBI;1502;150217;23/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1284;15;JAMBI;1502;150211;28/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1285;15;JAMBI;1502;150211;28/07/2024;LUKA;JIWA;0; Rp-   ;2024
1286;15;JAMBI;1502;150211;28/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1287;15;JAMBI;1502;150211;28/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1288;15;JAMBI;1505;150508;18/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1289;15;JAMBI;1505;150508;18/07/2024;LUKA;JIWA;0; Rp-   ;2024
1290;15;JAMBI;1505;150508;18/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1291;15;JAMBI;1505;150508;18/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1292;15;JAMBI;1505;150501;18/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1293;15;JAMBI;1505;150501;18/07/2024;LUKA;JIWA;0; Rp-   ;2024
1294;15;JAMBI;1505;150501;18/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1295;15;JAMBI;1505;150501;18/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1296;15;JAMBI;1505;150502;19/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1297;15;JAMBI;1505;150502;19/07/2024;LUKA;JIWA;0; Rp-   ;2024
1298;15;JAMBI;1505;150502;19/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1299;15;JAMBI;1505;150502;19/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1300;15;JAMBI;1505;150511;19/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1301;15;JAMBI;1505;150511;19/07/2024;LUKA;JIWA;0; Rp-   ;2024
1302;15;JAMBI;1505;150511;19/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1303;15;JAMBI;1505;150511;19/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1304;15;JAMBI;1505;150506;19/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1305;15;JAMBI;1505;150506;19/07/2024;LUKA;JIWA;0; Rp-   ;2024
1306;15;JAMBI;1505;150506;19/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1307;15;JAMBI;1505;150506;19/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1308;15;JAMBI;1505;150508;21/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1309;15;JAMBI;1505;150508;21/07/2024;LUKA;JIWA;0; Rp-   ;2024
1310;15;JAMBI;1505;150508;21/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1311;15;JAMBI;1505;150508;21/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1312;15;JAMBI;1505;150505;21/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1313;15;JAMBI;1505;150505;21/07/2024;LUKA;JIWA;0; Rp-   ;2024
1314;15;JAMBI;1505;150505;21/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1315;15;JAMBI;1505;150505;21/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1316;15;JAMBI;1505;150505;21/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1317;15;JAMBI;1505;150505;21/07/2024;LUKA;JIWA;0; Rp-   ;2024
1318;15;JAMBI;1505;150505;21/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1319;15;JAMBI;1505;150505;21/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1320;15;JAMBI;1505;150508;22/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1321;15;JAMBI;1505;150508;22/07/2024;LUKA;JIWA;0; Rp-   ;2024
1322;15;JAMBI;1505;150508;22/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1323;15;JAMBI;1505;150508;22/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1324;15;JAMBI;1505;150504;24/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1325;15;JAMBI;1505;150504;24/07/2024;LUKA;JIWA;0; Rp-   ;2024
1326;15;JAMBI;1505;150504;24/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1327;15;JAMBI;1505;150504;24/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1328;15;JAMBI;1505;150510;25/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1329;15;JAMBI;1505;150510;25/07/2024;LUKA;JIWA;0; Rp-   ;2024
1330;15;JAMBI;1505;150510;25/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1331;15;JAMBI;1505;150510;25/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1332;15;JAMBI;1505;150501;25/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1333;15;JAMBI;1505;150501;25/07/2024;LUKA;JIWA;0; Rp-   ;2024
1334;15;JAMBI;1505;150501;25/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1335;15;JAMBI;1505;150501;25/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1336;15;JAMBI;1505;150508;25/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1337;15;JAMBI;1505;150508;25/07/2024;LUKA;JIWA;0; Rp-   ;2024
1338;15;JAMBI;1505;150508;25/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1339;15;JAMBI;1505;150508;25/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1340;15;JAMBI;1505;150502;25/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1341;15;JAMBI;1505;150502;25/07/2024;LUKA;JIWA;0; Rp-   ;2024
1342;15;JAMBI;1505;150502;25/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1343;15;JAMBI;1505;150502;25/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1344;15;JAMBI;1505;150501;25/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1345;15;JAMBI;1505;150501;25/07/2024;LUKA;JIWA;0; Rp-   ;2024
1346;15;JAMBI;1505;150501;25/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1347;15;JAMBI;1505;150501;25/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1348;15;JAMBI;1505;150503;26/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1349;15;JAMBI;1505;150503;26/07/2024;LUKA;JIWA;0; Rp-   ;2024
1350;15;JAMBI;1505;150503;26/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1351;15;JAMBI;1505;150503;26/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1352;15;JAMBI;1505;150503;27/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1353;15;JAMBI;1505;150503;27/07/2024;LUKA;JIWA;0; Rp-   ;2024
1354;15;JAMBI;1505;150503;27/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1355;15;JAMBI;1505;150503;27/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1356;15;JAMBI;1505;150503;27/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1357;15;JAMBI;1505;150503;27/07/2024;LUKA;JIWA;0; Rp-   ;2024
1358;15;JAMBI;1505;150503;27/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1359;15;JAMBI;1505;150503;27/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1360;15;JAMBI;1505;150504;27/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1361;15;JAMBI;1505;150504;27/07/2024;LUKA;JIWA;0; Rp-   ;2024
1362;15;JAMBI;1505;150504;27/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1363;15;JAMBI;1505;150504;27/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1364;15;JAMBI;1505;150506;27/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1365;15;JAMBI;1505;150506;27/07/2024;LUKA;JIWA;0; Rp-   ;2024
1366;15;JAMBI;1505;150506;27/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1367;15;JAMBI;1505;150506;27/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1368;15;JAMBI;1505;150508;27/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1369;15;JAMBI;1505;150508;27/07/2024;LUKA;JIWA;0; Rp-   ;2024
1370;15;JAMBI;1505;150508;27/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1371;15;JAMBI;1505;150508;27/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1372;15;JAMBI;1505;150502;27/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1373;15;JAMBI;1505;150502;27/07/2024;LUKA;JIWA;0; Rp-   ;2024
1374;15;JAMBI;1505;150502;27/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1375;15;JAMBI;1505;150502;27/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1376;15;JAMBI;1504;150403;21/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1377;15;JAMBI;1504;150403;21/07/2024;LUKA;JIWA;0; Rp-   ;2024
1378;15;JAMBI;1504;150403;21/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1379;15;JAMBI;1504;150403;21/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1380;15;JAMBI;1504;150403;23/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1381;15;JAMBI;1504;150403;23/07/2024;LUKA;JIWA;0; Rp-   ;2024
1382;15;JAMBI;1504;150403;23/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1383;15;JAMBI;1504;150403;23/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1384;15;JAMBI;1504;150407;24/07/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1385;15;JAMBI;1504;150407;24/07/2024;LUKA;JIWA;0; Rp-   ;2024
1386;15;JAMBI;1504;150407;24/07/2024;MENDERITA;JIWA;0; Rp-   ;2024
1387;15;JAMBI;1504;150407;24/07/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
