no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_rumah _makan;satuan;Alamat;Fasilitas;jumlah_tenaga_kerja;meja;Kursi
1;15;JAMBI;1507;RM. Tasya Jaya;UNIT;Jl. Lintas Jambi-Muara Sabak, Kab. Tanjab Timur;1,3,5;2;5;20
2;15;JAMBI;1507;Putra Pelabi Warung Nasi Ibuk Anis;UNIT;Jl. Lintas Jambi-Muara Sabak, Kab. Tanjab Timur;1,3,5;2;4;16
3;15;JAMBI;1507;Wr. Mama Rizky;UNIT;Jl. Lintas Jambi-Muara Sabak, Kab. Tanjab Timur;1,3,5;3;6;16
4;15;JAMBI;1507;Warung Makan Diajeng;UNIT;Jl. Lintas Jambi-Muara Sabak, Kab. Tanjab Timur;1,3,5;2;4;16
5;15;JAMBI;1507;Bakso Solo;UNIT;Jl. Lintas Jambi-Muara Sabak, Kab. Tanjab Timur;1,3,5;2;4;16
6;15;JAMBI;1507;Mi Ayam Bakso;UNIT;Jl. Lintas Jambi-Muara Sabak, Kab. Rantau Karya;1,3,5;3;6;24
7;15;JAMBI;1507;Mi Ayam Bakso Wonogiri Mas Har;UNIT;Jl. Lintas Jambi-Muara Sabak, Kab. Rantau Karya;1,3,5;2;5;20
8;15;JAMBI;1507; Nasi Uduk Dan Pecel Lele;UNIT;Jl. Lintas Jambi-Muara Sabak, Kab. Rantau Karya;1,3,5;2;4;16
9;15;JAMBI;1507;Pecel Lele Almira;UNIT;Jl. Lintas Jambi-Muara Sabak, Kab. Rantau Karya;1,3,5;2;5;20
10;15;JAMBI;1507;RM. Rantau Lima;UNIT;Jl. Lintas Jambi-Muara Sabak, Kab. Rantau Karya;1,3,5;3;6;24
11;15;JAMBI;1507;RM. Murah Meriah;UNIT;Jl. Lintas Jambi-Muara Sabak Desa Kota Baru Geragai;1,3,5;2;4;16
12;15;JAMBI;1507;Sate Kacang;UNIT;Jl. Lintas Jambi-Muara Sabak Desa Kota Baru;1,3,5;2;5;20
13;15;JAMBI;1507;Soto Betawi;UNIT;Jl. Lintas Jambi-Muara Sabak Desa Kota Baru;1,3,5;2;4;16
14;15;JAMBI;1507;RM. Anugerah;UNIT;Jl. Lintas Jambi-Muara Sabak;1,3,5;3;6;24
15;15;JAMBI;1507;Bakso Gunung Kidul;UNIT;Jl. Lintas Jambi-Muara Sabak;1,3,5;3;6;24
16;15;JAMBI;1507;Bakso Pak De Sriyono;UNIT;Jl. Lintas Jambi-Muara Sabak, Parit Culum II;1,3,5;2;4;16
17;15;JAMBI;1507;RM. Mita;UNIT;Jl. Lintas Jambi-Muara Sabak;1,3,5;2;4;16
18;15;JAMBI;1507;RM. Sari Bundo;UNIT;Jl. Lintas Jambi-Muara Sabak, Parit Culum I;1,3,5;2;4;16
19;15;JAMBI;1507;Sabak Seafood;UNIT;Jl. Lintas Jambi-Muara Sabak, Parit Culum I;1,3,5;3;6;24
20;15;JAMBI;1507;Pondok Lesehan Senang Hati;UNIT;Jl. Lintas Jambi-Bungo KM 6 Muara Tembesi Kab Batanghari;1,3,5;3;6;24
21;15;JAMBI;1507;Pecel Lele Dan Nasi Uduk;UNIT;Jl. Lintas Jambi-Muara Sabak, Parit Culum I;1,3,5;2;3;12
22;15;JAMBI;1507;Soto Betawi Cabang Plabi;UNIT;Jl. Lintas Jambi-Muara Sabak, Parit Culum I;1,3,5;3;6;24
23;15;JAMBI;1507; Ayam Penyet;UNIT;Jl. Sultan Thaha Talang Babat;1,3,5;2;5;20
24;15;JAMBI;1507;Warung Mama Rido;UNIT;Jl. Sultan Thaha Talang Babat;1,3,5;2;3;12
25;15;JAMBI;1507;RM. Cahaya Pesisir;UNIT;Jl. Imam Bonjol;1,3,5;2;5;20
26;15;JAMBI;1507;RM. Anugerah Sabang;UNIT;Jl. Budi Utomo, Sabak Barat;1,3,5;2;4;16
27;15;JAMBI;1507;Mie Ayam Bakso Klaten;UNIT;Jl. Imam Bonjol, Talang Babat;1,3,5;2;4;16
28;15;JAMBI;1507;Coffe And Cafe Mister R;UNIT;Jl. Imam Bonjol, Talang Babat;1,3,5;3;6;24
29;15;JAMBI;1507;Bakso Malang-Nasgor Special;UNIT;Jl. Imam Bonjol;1,3,5;2;5;20
30;15;JAMBI;1507;Nasi Uduk Mbak Fanny;UNIT;Jl. Imam Bonjol, Talang Babat;1,3,5;2;4;16
31;15;JAMBI;1507;RM. Sari Bundo;UNIT;Jl. Imam Bonjol, Talang Babat;1,3,5;4;8;32
32;15;JAMBI;1507;RM. Minang asli;UNIT;Jl. Imam Bonjol, Talang Babat;1,3,5;3;6;24
33;15;JAMBI;1507;Sate Madura Cak Hari;UNIT;Jl. Imam Bonjol, Talang Babat;1,3,5;2;3;12
34;15;JAMBI;1507;Pro Ab Chicken Dan Sherff Cafe;UNIT;Jl. Imam Bonjol, Talang Babat;1,3,5;3;6;24
35;15;JAMBI;1507;RM. Wak Sadam;UNIT;Jl. Imam Bonjol, Talang Babat;1,3,5;4;8;32
36;15;JAMBI;1507;RM. Masakan Qinchay;UNIT;Jl. Imam Bonjol, Talang Babat;1,3,5;2;4;16
37;15;JAMBI;1507;Dapoer Makan;UNIT;Jl. Imam Bonjol, Talang Babat;1,3,5;2;5;20
38;15;JAMBI;1507;RM. Erna;UNIT;Jl. Imam Bonjol, Talang Babat;1,3,5;3;6;24
39;15;JAMBI;1507;RM. Ahua;UNIT;Jl. Bayangkara Talang Babat;1,3,5;2;4;16
40;15;JAMBI;1507;Pempek Makwo;UNIT;Jl. Bayangkara Talang Babat;1,3,5;2;4;16
41;15;JAMBI;1507;Pondok Bundo Salero Kito;UNIT;Jl. Bayangkara Talang Babat;1,3,5;3;6;24
42;15;JAMBI;1507;Kampoeng Ratoe;UNIT;Jl. Lettu m Thohir;1,3,5;5;8;32
43;15;JAMBI;1507;RM. Podo Moro Jaya;UNIT;Jl. Jenderal Sudirman;1,3,5;2;4;16
44;15;JAMBI;1507; Ayam Pak De Pendowo;UNIT;Jl. Jenderal Sudirman;1,3,5;2;3;12
45;15;JAMBI;1507;Warung Setia;UNIT;Jl. Wr Supratman;1,3,5;1;2;8
46;15;JAMBI;1507;RM. Ani;UNIT;Jl. Jenderal Sudirman;1,3,5;3;6;24
47;15;JAMBI;1507;RM. Sederhana Saiyo;UNIT;Jl. Jenderal Sudirman;1,3,5;5;9;36
48;15;JAMBI;1507;Warung Cinto Putri;UNIT;Talang Babat;1,3,5;3;6;24
49;15;JAMBI;1507;Soto Ceker;UNIT;Talang Babat;1,3,5;1;3;12
50;15;JAMBI;1507;Warung Makan Non aisah;UNIT;Talang Babat;1,3,5;2;4;16
51;15;JAMBI;1507;Warung Blambangan;UNIT;Jl. Teuku Umar Talang Babat;1,3,5;4;7;28
52;15;JAMBI;1507;RM. Gantimo;UNIT;Jl. Teuku Umar Talang Babat;1,3,5;2;4;16
53;15;JAMBI;1507;Duduk Besame;UNIT;Jl. Letda Suparjo Parit Culum I;1,3,5;2;4;16
54;15;JAMBI;1507;Sate Madura Cak Tohir;UNIT;Jl. Letda Suparjo Parit Culum I;1,3,5;3;6;24
55;15;JAMBI;1507;Mie Ayam Dan Bakso;UNIT;Jl. Letda Suparjo Parit Culum I;1,3,5;2;4;16
56;15;JAMBI;1507;RM. Mbak Itha;UNIT;Jl. Letda Suparjo Parit Culum I;1,3,5;1;2;8
57;15;JAMBI;1507;Warung Sate Pak Sunardi;UNIT;Jl. Lintas Muaro Sabak;1,3,5;2;4;16
58;15;JAMBI;1507;RM. Cita Rasa;UNIT;Jl. Lintas Muaro Sabak;1,3,5;2;4;16
59;15;JAMBI;1507;Mie Ayam Dan Bakso wonogiri;UNIT;Jl. Lintas Muaro Sabak;1,3,5;2;4;16
60;15;JAMBI;1507;RM. Riau;UNIT;Jl. Lintas Kuala-Tungkal;1,3,5;3;5;20
61;15;JAMBI;1507;RM. Berkah;UNIT;Simpang Sabak;1,3,5;3;6;24
62;15;JAMBI;1507;Lesehan Zela;UNIT;Simpang Sabak;1,3,5;4;8;32
63;15;JAMBI;1507;RM. Syanda;UNIT;Jl. Lintas Jambi-Tungkal;1,3,5;2;4;16
64;15;JAMBI;1507;Aulya Minang;UNIT;Bukit Tempurung;1,3,5;5;8;32
65;15;JAMBI;1506;RM. Wilis;UNIT;Jl.Lintas Timur Merlung;1,3,5;1;4;16
66;15;JAMBI;1506;RM. Pariaman Minang Saiyo;UNIT;Jl.Lintas Timur Merlung;1,3,5;1;4;16
67;15;JAMBI;1506;RM. Pingky;UNIT;Jl.Lintas Timur Km 87 Dusun Mudo;1,3,5;2;5;20
68;15;JAMBI;1506;RM. Arema;UNIT;Jl.Lintas Timur Merlung;1,3,5;2;6;24
69;15;JAMBI;1506;Warung Nasi Halal Barokah;UNIT;Jl.Lintas Timur Merlung;1,3,5;2;6;24
70;15;JAMBI;1506;RM. Sundawa;UNIT;Jl.Lintas Timur Merlung;1,3,5;2;5;20
71;15;JAMBI;1506;Bakso Putra Solo;UNIT;Jl.Lintas Timur Merlung;1,3,5;3;6;24
72;15;JAMBI;1506;RM. Surya Minang;UNIT;Jl.Lintas Timur Km 121 Merlung;1,3,5;3;7;28
73;15;JAMBI;1506;Pondok Alam Barajo;UNIT;Jl.Lintas Timur Merlung;1,3,5;4;10;40
74;15;JAMBI;1506;RM. Apiq;UNIT;Jl.Lintas Timur Merlung;1,3,5;3;8;32
75;15;JAMBI;1506;RM. Anekas Rasa;UNIT;Jl.Lintas Timur Merlung;1,3,5;3;7;28
76;15;JAMBI;1506;RM. Abadi Minang;UNIT;Jl.Lintas Timur Merlung;1,3,5;2;6;24
77;15;JAMBI;1506;Pecel Lele Jawa Tengah;UNIT;Jl.Lintas Timur Merlung;1,3,5;3;7;28
78;15;JAMBI;1506;RM. Ratu Nabila;UNIT;Jl.Lintas Timur Km 121 Merlung;1,3,5;2;5;20
79;15;JAMBI;1506;RM. Simapng Das;UNIT;Jl.Lintas Timur Merlung;1,3,5;3;6;24
80;15;JAMBI;1506;Pecel Lele Paga Ruyuang;UNIT;Jl.Lintas Timur Pelabuhan Dagang;1,3,5;3;6;24
81;15;JAMBI;1506;RM. Kito Saiyo;UNIT;Jl.Lintas Timur Pelabuhan Dagang;1,3,5;2;5;20
82;15;JAMBI;1506;RM. Berkah;UNIT;Jl.Lintas Timur Pelabuhan Dagang;1,3,5;5;9;36
83;15;JAMBI;1506;RM. Moro Seneng;UNIT;Jl.Lintas Timur Pelabuhan Dagang;1,3,5;2;6;24
84;15;JAMBI;1506;RM. Kuta Haja;UNIT;Jl.Lintas Timur Jambi Pekanbaru Km 145 Traja;1,3,5;5;10;40
85;15;JAMBI;1506;RM. Sukomato;UNIT;Jl. Lintas Timur Pematang Tembesi;1,3,5;6;12;48
86;15;JAMBI;1506;RM. Nur;UNIT;Jl. Lintas Timur Pematang Tembesi;1,3,5;4;10;40
87;15;JAMBI;1506;Lapo Horas Jaya Khas Toba;UNIT;Jl.Lintas Timur Km 145;1,3,5;3;6;24
88;15;JAMBI;1506;RM. Bundo Kanduang;UNIT;Jl.Lintas Timur Pelabuhan Dagang;1,3,5;4;10;40
89;15;JAMBI;1506;RM. Bu Santi;UNIT;Jl. Lintas Timur Pematang Tembsei;1,3,5;2;6;24
90;15;JAMBI;1506;Warung Barokah Wong Solo;UNIT;Jl.Lintas Timur Merlung;1,3,5;3;6;24
91;15;JAMBI;1506;RM. Basuo;UNIT;Jl.Lintas Timur Merlung;1,3,5;2;5;20
92;15;JAMBI;1506;RM. Putri Rafflesia;UNIT;Jl.Lintas Timur Merlung;1,3,5;2;6;24
93;15;JAMBI;1506;RM. Sinar Minang;UNIT;Jl.Lintas Timur Merlung;1,3,5;3;8;32
94;15;JAMBI;1506;RM. Bareh Solok;UNIT;Jl. Serdang Kuala Tungkal;1,3,5;4;8;32
95;15;JAMBI;1506;RM. Bungo Tanjung;UNIT;Jl. Serdang Kuala Tungkal;1,3,5;5;10;40
96;15;JAMBI;1506;RM. Suci Indah;UNIT;Jl. Serdang Kuala Tungkal Pasar Serdang Raya;1,3,5;3;6;24
97;15;JAMBI;1506;Café Fans;UNIT;Jl. Pematang Lumut Kuala Tungkal;1,3,5;4;6;24
98;15;JAMBI;1506;Rikumbuah Martabak Mesir;UNIT;Jl. Pematang Lumut Kuala Tungkal;1,3,5;4;6;24
99;15;JAMBI;1506;Sari Rasa Cilacap;UNIT;Jl. Sungai Saren Kuala Tungkal;1,3,5;3;5;20
100;15;JAMBI;1506;RM. Gantino Baru;UNIT;Jl. Pelabuhan Kuala Tungkal;1,3,5;3;5;20
101;15;JAMBI;1506;RM. Alam Raya;UNIT;Jl. Siswa Kuala Tungkal;1,3,5;4;6;24
102;15;JAMBI;1506;RM. OK;UNIT;Jl. Sriwijaya Kuala Tungkal;1,3,5;6;10;40
103;15;JAMBI;1506;RM. Cantilk;UNIT;Jl. Pahlawan Kuala Tungkal;1,3,5;5;6;24
104;15;JAMBI;1506;Warkop H. Ismail;UNIT;Jl. Parit 1 Kuala Tungkal;1,3,5;6;10;40
105;15;JAMBI;1501;RM. Uncu Hamid;UNIT;Jl. Lintas Bangko - Kerinci Km. 77;1,3,5;5;12;48
106;15;JAMBI;1501;RM. Romi;UNIT;Jl. Lintas Bangko - Kerinci Km. 84 Ma. Hemat Kec. Batang Merangin;1,3,5;5;10;40
107;15;JAMBI;1501;RM. Pondok Bambu;UNIT;Jl. Lintas Bangko - Kerinci Km. 80 Ma. Hemat Kec. Batang Merangin;1,3,5;5;10;40
108;15;JAMBI;1501;RM. Kito Kincai;UNIT;Jl. Lintas Bangko - Kerinci Km. 80 Ma. Hemat Kec. Batang Merangin;1,3,5;4;10;40
109;15;JAMBI;1501;RM. Tanpa Nama;UNIT;Jl. Lintas Bangko - Kerinci Km. 81 Ma. Hemat Kec. Batang Merangin;1,3,5;3;8;32
110;15;JAMBI;1501;RM. Tiga Putra;UNIT;Jl. Lintas Bangko - Kerinci Km. 82 Ma. Hemat kec. Batang Merangin;1,3,5;3;8;32
111;15;JAMBI;1501;RM. Singgah Kudai;UNIT;Jl. Lintas Bangko - Kerinci Km. 87 Ma. Hemat Kec. Batang Merangin;1,3,5;3;6;24
112;15;JAMBI;1501;RM. Tanpa Nama;UNIT;Jl. Lintas Bangko - Kerinci Km. 88 Ma. Hemat Kec. Batang Merangin;1,3,5;4;8;32
113;15;JAMBI;1501;RM. Caniago;UNIT;Jl. Lintas Bangko - Kerinci Km. 88 Ma. Hemat Bedeng V Kec. Batang Merangin;1,3,5;4;8;32
114;15;JAMBI;1501;RM. Rindu;UNIT;Jl. Lintas Bangko - Kerinci Km. 99 Bedeng V Kec.Batang Merangin;1,3,5;3;6;24
115;15;JAMBI;1501;RM. Deby;UNIT;Jl. Lintas Bangko - Kerinci Km. 99 Bedeng V Kec. Batang Merangin;1,3,5;3;6;24
116;15;JAMBI;1501;RM.Naura;UNIT;Jl. Lintas Bangko - Kerinci Km. 104 Kec. Batang Merangin;1,3,5;2;5;20
117;15;JAMBI;1501;RM. Ampera Mama;UNIT;Jl. Lintas Bangko - Kerinci Km. 108 Kec. Batang Merangin;1,3,5;6;15;60
118;15;JAMBI;1501;RM. Restu Mama;UNIT;Jl. Lintas Bangko - Kerinci Km. 115 Pulau Sangkar- Seberang Merangin;1,3,5;6;15;60
119;15;JAMBI;1501;RM. Minang;UNIT;Jl. Lintas Bangko - Kerinci Km. 119 Sanggaran Agung;1,3,5;5;12;48
120;15;JAMBI;1501;RM. Farhan Aqila;UNIT;Jl. Lintas Bangko - Kerinci Km. 129 Sanggaran Agung Danau Kerinci;1,3,5;5;12;48
121;15;JAMBI;1501;RM. Amanda;UNIT;Jl. Lintas Bangko - Kerinci Km. 129 Sanggaran Agung Danau Kerinci;1,3,5;6;12;48
122;15;JAMBI;1501;RM. Minang Sepakat;UNIT;Jl. Lintas Bangko - Kerinci Km. 129 Sanggaran Agung Danau Kerinci;1,3,5;6;12;48
123;15;JAMBI;1501;RM. Rang Pulai;UNIT;Jl. Lintas Bangko - Kerinci Km. 129 Sanggaran Agung Danau Kerinci;1,3,5;5;10;40
124;15;JAMBI;1501;RM. Tanpa Nama;UNIT;Jl. Lintas Bangko - Kerinci Km. 129 Sanggaran Agung Danau Kerinci;1,3,5;2;5;20
125;15;JAMBI;1501;RM. Serumpun;UNIT;Jl. Lintas Bangko - Kerinci Km. 129 Sanggaran Agung Danau Kerinci;1,3,5;3;6;24
126;15;JAMBI;1501;RM. Prabu;UNIT;Jl. Lintas Bangko - Kerinci Km. 129 Sanggaran Agung Danau Kerinci;1,3,5;3;6;24
127;15;JAMBI;1501;RM. Ala Kampung;UNIT;Jl. Lintas Bangko - Kerinci Km. 129 Sanggaran Agung Danau Kerinci;1,3,5;3;6;24
128;15;JAMBI;1501;RM. Chicken Crispy;UNIT;Jl. Lintas Bangko - Kerinci Km. 129 Sanggaran Agung Danau Kerinci;1,3,5;4;10;40
129;15;JAMBI;1501;RM. Basuo;UNIT;Jl. Lintas Bangko - Kerinci Km. 129 Sanggaran Agung Danau Kerinci;1,3,5;4;10;40
130;15;JAMBI;1501;RM. Ampera Ibu;UNIT;Jl. Lintas Bangko - Kerinci Km. 130 Sanggaran Agung Danau Kerinci;1,3,5;5;10;40
131;15;JAMBI;1501;RM. Ayam Goreng;UNIT;Jl. Lintas Bangko - Kerinci Km. 131;1,3,5;5;10;40
132;15;JAMBI;1501;RM. Yanti;UNIT;Jl. Raya Koto Tengah Km. 134 Bangko - Kerinci;1,3,5;5;12;48
133;15;JAMBI;1501;RM. Jarang Basuo;UNIT;Jl. Lintas Bangko - Kerinci Km. 138 Desa Sebukar;1,3,5;5;12;48
134;15;JAMBI;1501;RM. Sagayo Duo;UNIT;Jl. Lintas Bangko - Kerinci Km. 138 Desa Sebukar;1,3,5;3;10;40
135;15;JAMBI;1501;Gao Coffe;UNIT;Jl. Raya Sawahan Jaya Semurup No. 53;1,3,5;3;8;32
136;15;JAMBI;1501;Resto Barokah;UNIT;Jl. Raya Sawahan Jaya Semurup No. 53;1,3,5;3;8;32
137;15;JAMBI;1501;Sate Ayam Madura;UNIT;Jl. Raya Sawahan Jaya Semurup No. 53;1,3,5;2;6;24
138;15;JAMBI;1501;Warung Pical Semurup;UNIT;Jl. Raya Sawahan Jaya Semurup No. 53;1,3,5;2;6;24
139;15;JAMBI;1501;Gemini Café;UNIT;Jl. Raya Sawahan Jaya Semurup No. 53;1,3,5;3;6;24
140;15;JAMBI;1501;Bakso Daging Sapi;UNIT;Jl. Raya Sawahan Jaya Semurup No. 53;1,3,5;3;10;40
141;15;JAMBI;1501;Bofet Katik;UNIT;Jl, Muradi-Semurup No. 12 Desa Pugu;1,3,5;3;6;24
142;15;JAMBI;1501;Kanti Kito;UNIT;Jl, Muradi-Semurup No. 12 Desa Pugu;1,3,5;3;6;24
143;15;JAMBI;1501;Warung Pandawa;UNIT;Jl, Muradi-Semurup No. 12 Desa Pugu;1,3,5;4;8;32
144;15;JAMBI;1501;Star One;UNIT;Jl. Raya Pasar Siulak Gedang;1,3,5;4;8;32
145;15;JAMBI;1501;Kakak Baradiak;UNIT;Jl. Raya Pasar Siulak Gedang;1,3,5;4;8;32
146;15;JAMBI;1501;Rumah Makan Pak Pono;UNIT;Jl. Raya Pasar Siulak Gedang;1,3,5;3;6;24
147;15;JAMBI;1501;RM. Minang Raya;UNIT;Jl. Raya Pasar Siulak Gedang;1,3,5;3;8;32
148;15;JAMBI;1501;Shindi Cakes;UNIT;Jl. Raya Pasar Siulak Gedang;1,3,5;3;7;28
149;15;JAMBI;1501;Pecel Lele Khas Lamongan;UNIT;Jl. Raya Pasar Siulak Gedang;1,3,5;3;7;28
150;15;JAMBI;1501;Sate Mariana;UNIT;Jl. Raya Pasar Siulak Gedang;1,3,5;2;6;24
151;15;JAMBI;1501;Queen Fried Chicken;UNIT;Jl. Raya Pasar Siulak Gedang;1,3,5;3;9;36
152;15;JAMBI;1501;Anugrah;UNIT;Jl. Raya Pasar Siulak Gedang;1,3,5;2;4;16
153;15;JAMBI;1501;J'hufi Café;UNIT;Jl. Raya Pasar Siulak Gedang;1,3,5;2;4;16
154;15;JAMBI;1501;Bakso Dan Mie Ayam Pak Daffa;UNIT;Jl. Raya Pasar Siulak Gedang;1,3,5;2;3;12
155;15;JAMBI;1501;RM. Marantama;UNIT;Jl, Lintas Siulak-Kec. Kayu Aro;1,3,5;2;3;12
156;15;JAMBI;1501;RM. Minang Raya;UNIT;Jl, Lintas Siulak-Kec. Kayu Aro;1,3,5;2;5;20
157;15;JAMBI;1501;RM. Putri Tunggal;UNIT;Desa Lubuk Nagodang-Kerinci;1,3,5;3;6;24
158;15;JAMBI;1501;Ampera 90;UNIT;Lubuk Nagodang-Kerinci;1,3,5;3;5;20
159;15;JAMBI;1501;Lapau Sita;UNIT;-;1,3,5;2;4;16
160;15;JAMBI;1501;RM. Karna Dia;UNIT;-;1,3,5;2;4;16
161;15;JAMBI;1501;RM. Sabana Dendeng Batokok Asli;UNIT;-;1,3,5;2;4;16
162;15;JAMBI;1501;7 Saudara;UNIT;-;1,3,5;3;7;28
163;15;JAMBI;1501;Dendeng Batokok Asli;UNIT;-;1,3,5;3;4;16
164;15;JAMBI;1501; RM. Alam Raya;UNIT;Jl. Muradi KM. 37 Kayu Aro-Sungai Penuh;1,3,5;2;4;16
165;15;JAMBI;1501;RM. Indah;UNIT;Jl. Raya Kerinci-Padang, Desa Pelompek;1,3,5;2;4;16
166;15;JAMBI;1501; Warung Nasi;UNIT;Simpang Gn.7 Pelompek;1,3,5;4;8;32
167;15;JAMBI;1501; Ayam Crispy Bakar;UNIT;Simpang Gn.7 Pelompek;1,3,5;2;4;16
168;15;JAMBI;1501; Sido Mampir;UNIT;Jl. Lintas Pelompek Pasar Baru;1,3,5;2;3;12
169;15;JAMBI;1501;Pondok bude;UNIT;Jl. Lintas Pelompek Pasar Baru;1,3,5;3;5;20
170;15;JAMBI;1501;RM. Uniang;UNIT;Desa Simp. Jernih Jaya, Kec Gunung Tujuh;1,3,5;3;6;24
171;15;JAMBI;1501;Warung Makan Uni As Pagaruyung;UNIT;Desa Simp. Jernih Jaya, Kec Gunung Tujuh;1,3,5;3;8;32
172;15;JAMBI;1501; Ampera Sederhana;UNIT;Jl. Lintas Kayu Aro-Padang, Sei Sakai-Kerinci;1,3,5;2;4;16
173;15;JAMBI;1572;RM. Jihan;UNIT;Jl. Angkasa Pura - Hiang Kerinci Kec. Sitinjau laut;1,3,5;2;4;16
174;15;JAMBI;1572;RM. Tika;UNIT;Jl. Stadion Pancasila Kec. Tanah Kampung Kota Sungai Penuh;1,3,5;2;4;16
175;15;JAMBI;1572;RM. Tanjung Bunga;UNIT;Jl. Pancasila Kec. Tanah Kampung Kota Sungai;1,3,5;2;4;16
176;15;JAMBI;1572;-;UNIT;Penuh;1,3,5;2;6;24
177;15;JAMBI;1572;Elegant Café & Resto;UNIT;Jl. Pancasila Kec. Tanah Kampung Kota Sungai Penuh;1,3,5;3;6;24
178;15;JAMBI;1572;RM. Monika;UNIT;Jl. Pancasila Kec. Tanah Kampung Kota Sungai Penuh;1,3,5;2;5;20
179;15;JAMBI;1572;RM. Pondok Qinara;UNIT;Jl. Pancasila Kec. Tanah Kampung Kota Sungai Penuh;1,3,5;3;6;24
180;15;JAMBI;1572; RM. Edi Muara Imat;UNIT;Jl. Pancasila Kec. Tanah Kampung Kota Sungai Penuh;1,3,5;2;6;24
181;15;JAMBI;1572;Teman Kopi;UNIT;Jl. Pancasila RT. 4 Kec. Tanah Kampung Kota Sungai Penuh;1,3,5;2;4;16
182;15;JAMBI;1572;RM. Jaso Mande;UNIT;Jl. Pancasila RT. 4 Kec. Tanah Kampung Kota Sungai Penuh;1,3,5;2;4;16
183;15;JAMBI;1572;RM. Jujun;UNIT;Jl. Pancasila RT. 4 Kec. Tanah Kampung Kota Sungai Penuh;1,3,5;2;4;16
184;15;JAMBI;1572;RM. Angah Cab. Pelayang Raya;UNIT;Jl. Pancasila RT. 4 Dusun Tengah Kec. Tanah Kampung Kota Sungai Penuh;1,3,5;2;4;16
185;15;JAMBI;1572;Aikal Tomyam;UNIT;Jl. Pancasila RT. 4 Kec. Tanah Kampung Kota Sungai Penuh;1,3,5;2;6;24
186;15;JAMBI;1572;RM. Neneng;UNIT;Jl. Pancasila No. 07 Kec. Tanah Kampung Kota Sungai Penuh;1,3,5;2;3;12
187;15;JAMBI;1572;RM. Suci;UNIT;Jl. Sriwijaya Kota Sungai Penuh;1,3,5;2;6;24
188;15;JAMBI;1572;Ayam Geprek Cik Uniang;UNIT;Jl. Yos Sudarso Kota Sungai Penuh;1,3,5;6;10;40
189;15;JAMBI;1572;RM. Upit;UNIT;Jl. Depati Parbo Lawang Agung Kota Sungai Penuh;1,3,5;6;10;40
190;15;JAMBI;1572;RM. Ampera Arni;UNIT;Jl. Depati Parbo Lawang Agung Kota Sungai Penuh;1,3,5;2;5;20
191;15;JAMBI;1572;RM. Sate Kamek;UNIT;Jl. Depati Parbo Lawang Agung Kota Sungai Penuh;1,3,5;3;6;24
192;15;JAMBI;1572;RM. Marantama;UNIT;Jl. Depati Parbo Lawang Agung Kota Sungai Penuh;1,3,5;3;6;24
193;15;JAMBI;1572;RM. Puji Sera Resto;UNIT;Jl. Depati Parbo Lawang Agung Kota Sungai Penuh;1,3,5;5;13;52
194;15;JAMBI;1572;RM. Gulai Ikan Semah;UNIT;Jl. RE. Martadinata No. 72 Pondok Tinggi;1,3,5;5;13;52
195;15;JAMBI;1572;RM. Ikan Bakar;UNIT;Jl. RE. Martadinata Pondok Tinggi Kota Sungai Penuh;1,3,5;4;8;32
196;15;JAMBI;1572;Martabak Mesir Kubang Bayang;UNIT;Jl. RE. Martadinata Pondok Tinggi Kota Sungai Penuh;1,3,5;5;12;48
197;15;JAMBI;1572;Rima Cake;UNIT;Jl. RE. Martadinata Pondok Tinggi Kota Sungai Penuh;1,3,5;5;12;48
198;15;JAMBI;1572;RM. Minang Soto;UNIT;Jl. Muradi No. 4 Kota Sungai Penuh;1,3,5;3;6;24
199;15;JAMBI;1572;RM. Dendeng Batokok Istimewa;UNIT;Jl. Muradi Kota Sungai Penuh;1,3,5;4;8;32
200;15;JAMBI;1572;RM. Dapur Bunda;UNIT;Jl. Muradi Kota Sungai Penuh;1,3,5;3;6;24
201;15;JAMBI;1572; Lamanda Bakery;UNIT;Jl. Muradi Kota Sungai Penuh;1,3,5;3;6;24
202;15;JAMBI;1572;Star Chicken & Burger;UNIT;Jl. Muradi Kota Sungai Penuh;1,3,5;2;6;24
203;15;JAMBI;1572;Martabak Mesir Kubang Bayang;UNIT;Jl. Muradi Kota Sungai Penuh;1,3,5;2;6;24
204;15;JAMBI;1572;Warung Abang;UNIT;Jl. Muradi Kota Sungai Penuh (Depan Hotel Kerinci);1,3,5;3;8;32
205;15;JAMBI;1572;Delivery Café;UNIT;Jl. Komarudin RT. 2 Koto Tinggi Sungai Penuh;1,3,5;3;6;24
206;15;JAMBI;1572;Lesehan Gallery;UNIT;Jl. Komarudin RT. 2 Koto Tinggi Sungai Penuh;1,3,5;5;12;48
207;15;JAMBI;1572;RM. Upit;UNIT;Jl. Komarudin RT. 2 Koto Tinggi Sungai Penuh;1,3,5;5;12;48
208;15;JAMBI;1572;Lamanda;UNIT;Jl. Muradi Kota Sungai Penuh;1,3,5;2;5;20
209;15;JAMBI;1572;CFC;UNIT;Jl. Muradi Kota Sungai Penuh;1,3,5;3;10;40
210;15;JAMBI;1572;Ampera Gapuak;UNIT;Jl. Muradi Kota Sungai Penuh;1,3,5;4;10;40
211;15;JAMBI;1572;RM. Wan Pono;UNIT;Jl. Muradi Kota Sungai Penuh;1,3,5;4;10;40
