id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kategori,data,satuan,semester,jumlah_penduduk,tahun
4191,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,9980,2024
4192,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2259,2024
4193,15,JAMBI,1508,BUNGO,150811,BATHIN III,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3835,2024
4194,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,4126,2024
4195,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5565,2024
4196,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1278,2024
4197,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1087,2024
4198,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,774,2024
4199,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2215,2024
4200,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1135,2024
4201,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1702,2024
4202,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1149,2024
4203,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1554,2024
4204,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1802,2024
4205,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1828,2024
4206,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1425,2024
4207,15,JAMBI,1501,KERINCI,150109,KAYU ARO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2816,2024
4208,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2503,2024
4209,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2563,2024
4210,15,JAMBI,1501,KERINCI,150116,SIULAK,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3967,2024
4211,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2361,2024
4212,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2112,2024
4213,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3508,2024
4214,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1796,2024
4215,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1641,2024
4216,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1010,2024
4217,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1371,2024
4218,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,8584,2024
4219,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,8827,2024
4220,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,10193,2024
4221,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1477,2024
4222,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2031,2024
4223,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1731,2024
4224,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,15373,2024
4225,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,8855,2024
4226,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,18479,2024
4227,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,6478,2024
4228,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,17930,2024
4229,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1360,2024
4230,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1700,2024
4231,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1943,2024
4232,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1078,2024
4233,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1230,2024
4234,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2628,2024
4235,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1160,2024
4236,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1617,2024
4237,15,JAMBI,1502,MERANGIN,150201,JANGKAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1416,2024
4238,15,JAMBI,1502,MERANGIN,150202,BANGKO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,7607,2024
4239,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1521,2024
4240,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1277,2024
4241,15,JAMBI,1502,MERANGIN,150205,TABIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,4571,2024
4242,15,JAMBI,1502,MERANGIN,150206,PAMENANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5158,2024
4243,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,874,2024
4244,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5607,2024
4245,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2233,2024
4246,15,JAMBI,1502,MERANGIN,150210,BANGKO BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1390,2024
4247,15,JAMBI,1502,MERANGIN,150211,NALO TANTAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3222,2024
4248,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1733,2024
4249,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2388,2024
4250,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1134,2024
4251,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,977,2024
4252,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1603,2024
4253,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,954,2024
4254,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1255,2024
4255,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1738,2024
4256,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1565,2024
4257,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1892,2024
4258,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1167,2024
4259,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1214,2024
4260,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,548,2024
4261,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,11205,2024
4262,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,7620,2024
4263,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3464,2024
4264,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3477,2024
4265,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5321,2024
4266,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,10105,2024
4267,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5892,2024
4268,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,12069,2024
4269,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2352,2024
4270,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3810,2024
4271,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2356,2024
4272,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5311,2024
4273,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5529,2024
4274,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,15339,2024
4275,15,JAMBI,1503,SAROLANGUN,150304,PAUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3174,2024
4276,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,4173,2024
4277,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3351,2024
4278,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2776,2024
4279,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2592,2024
4280,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,4513,2024
4281,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2619,2024
4282,15,JAMBI,1503,SAROLANGUN,150311,MANDIANGIN TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2758,2024
4283,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3615,2024
4284,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,11674,2024
4285,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,4429,2024
4286,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3597,2024
4287,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2550,2024
4288,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5131,2024
4289,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5209,2024
4290,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1696,2024
4291,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2087,2024
4292,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1449,2024
4293,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2265,2024
4294,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1011,2024
4295,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2533,2024
4296,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5058,2024
4297,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1948,2024
4298,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3929,2024
4299,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3510,2024
4300,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1504,2024
4301,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2518,2024
4302,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3487,2024
4303,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1329,2024
4304,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,4340,2024
4305,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3878,2024
4306,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1241,2024
4307,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,7042,2024
4308,15,JAMBI,1509,TEBO,150902,TEBO ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3581,2024
4309,15,JAMBI,1509,TEBO,150903,TEBO ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,4169,2024
4310,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,9381,2024
4311,15,JAMBI,1509,TEBO,150905,SUMAY,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3200,2024
4312,15,JAMBI,1509,TEBO,150906,VII KOTO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2758,2024
4313,15,JAMBI,1509,TEBO,150907,RIMBO ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5010,2024
4314,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,4089,2024
4315,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3807,2024
4316,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1589,2024
4317,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2727,2024
4318,15,JAMBI,1509,TEBO,150912,MUARA TABIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2003,2024
4319,15,JAMBI,1504,BATANGHARI,150401,MERSAM,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,4447,2024
4320,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,4734,2024
4321,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,6385,2024
4322,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,4902,2024
4323,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5280,2024
4324,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,4992,2024
4325,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5696,2024
4326,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1678,2024
4327,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2089,2024
4328,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1953,2024
4329,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2903,2024
4330,15,JAMBI,1508,BUNGO,150804,JUJUHAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2206,2024
4331,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5421,2024
4332,15,JAMBI,1508,BUNGO,150806,PELEPAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,8048,2024
4333,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3058,2024
4334,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2709,2024
4335,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5542,2024
4336,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2604,2024
4337,15,JAMBI,1508,BUNGO,150811,BATHIN III,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,4874,2024
4338,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,4297,2024
4339,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5563,2024
4340,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1703,2024
4341,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1712,2024
4342,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1762,2024
4343,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5166,2024
4344,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1013,2024
4345,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1703,2024
4346,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1155,2024
4347,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,777,2024
4348,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1886,2024
4349,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1773,2024
4350,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1405,2024
4351,15,JAMBI,1501,KERINCI,150109,KAYU ARO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3299,2024
4352,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1944,2024
4353,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2130,2024
4354,15,JAMBI,1501,KERINCI,150116,SIULAK,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2126,2024
4355,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1553,2024
4356,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,820,2024
4357,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2512,2024
4358,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1808,2024
4359,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,945,2024
4360,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1038,2024
4361,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1180,2024
4362,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,6903,2024
4363,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,6596,2024
4364,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,7012,2024
4365,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1202,2024
4366,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1981,2024
4367,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2032,2024
4368,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,11086,2024
4369,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,6799,2024
4370,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,14746,2024
4371,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5041,2024
4372,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,14506,2024
4373,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1268,2024
4374,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1323,2024
4375,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1567,2024
4376,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1204,2024
4377,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1142,2024
