 ;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;nama_perusahaan;nama_pemilik;badan_usaha;kbli_2020;jenis_industri;kategori_industri;jenis_produk;jumlah_produksi;satuan;status;tahun
507;15;JAMBI;1502;150202;1502021011;SRI HASTUTI;SRI HASTUTI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;30000;GALON;AKTIF;2023
508;15;JAMBI;1502;150202;1502021010;ADITIYA WATER;FARIDA;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;28800;GALON;AKTIF;2023
509;15;JAMBI;1502;150211;1502112001;AIRIA WATER;MAKMUR;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;30000;GALON;AKTIF;2023
510;15;JAMBI;1502;150208;1502082002;MANIK MAYO;MARSUDI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;15000;GALON;AKTIF;2023
511;15;JAMBI;1502;150213;1502132004;ABDUL MUIS;ABDUL MUIS;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10000;GALON;AKTIF;2023
512;15;JAMBI;1502;150211;1502112006;MIRWAN SOBRI;MIRWAN SOBRI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;20000;GALON;AKTIF;2023
513;15;JAMBI;1502;150202;1502021009;ANDI CANDRA;ANDI CANDRA;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;15000;GALON;AKTIF;2023
514;15;JAMBI;1502;150220;1502182011;TREE WATER;YUSAK WIYANTORO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;15000;GALON;AKTIF;2023
515;15;JAMBI;1502;150211;0;ARI IQ WATER;FIRMAN RAMANDHAN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;18000;GALON;AKTIF;2023
516;15;JAMBI;1502;150208;1502082002;CITY WATER;WAHYU DIOYO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;25200;GALON;AKTIF;2023
517;15;JAMBI;1502;150208;1502082003;PUTRA SOLO;SUPAR;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;21600;GALON;AKTIF;2023
518;15;JAMBI;1502;150202;1502022004;DUA PUTRI WATER;ADE FRAIDYS;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;16200;GALON;AKTIF;2023
519;15;JAMBI;1502;150212;1502122002;SATA MENERAL;JAMIN ZARO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;21600;GALON;AKTIF;2023
520;15;JAMBI;1502;150202;0;ISWARA;ISWARA;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;1500;GALON;AKTIF;2023
521;15;JAMBI;1502;150210;1502132002;ADI SULASMONO;ADI SULASMONO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;3600;GALON;AKTIF;2023
522;15;JAMBI;1502;150205;1503072003;OLIVIA WATER;M. AMIN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;6000;GALON;AKTIF;2023
523;15;JAMBI;1502;150205;1503072003;WATER MUN;HAMZAH;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;9600;GALON;AKTIF;2023
524;15;JAMBI;1502;150205;1503072003;TIARA DEPOT;SYAMSUDDIN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;24000;GALON;AKTIF;2023
525;15;JAMBI;1502;150205;1502152004;FLORIDA WATER;AWALUDIN HAMDAN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
526;15;JAMBI;1502;150205;1502032018;RASYA WATER;SYAMSIR. HM;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;6000;GALON;AKTIF;2023
527;15;JAMBI;1502;150219;1502192003;RIZKI WATER;DARYADI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;3600;GALON;AKTIF;2023
528;15;JAMBI;1502;150219;1502192001;ADS WATER;IRWANSYAH;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;1440;GALON;AKTIF;2023
529;15;JAMBI;1502;150219;1502192002;AIRAM;MUJILAN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;3600;GALON;AKTIF;2023
530;15;JAMBI;1502;150206;1502062004;JUNADI;JUNADI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;48000;GALON;AKTIF;2023
531;15;JAMBI;1502;150213;1502132002;FAHRI WATER;WURIYANTI PUTRI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;48000;GALON;AKTIF;2023
532;15;JAMBI;1502;150214;1502142006;SYAZA WATER;FAUZIAH;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
533;15;JAMBI;1502;150214;1502142001;R.O NASYA;H. AMIR;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
534;15;JAMBI;1502;150208;1502082001;AS SYIFA WATER;M.FADLI SYIFA;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
535;15;JAMBI;1502;150208;1502082006;TELAGA SUCI;SYAHRIAL;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7222;GALON;AKTIF;2023
536;15;JAMBI;1502;150212;1502122009;SUCI WATER;BAHRI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;24400;GALON;AKTIF;2023
537;15;JAMBI;1502;150212;1502122002;FAJAR WATER;ISHAK;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
538;15;JAMBI;1502;150211;1502112001;MM WATER;MAKMUR YUSUF;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;48000;GALON;AKTIF;2023
539;15;JAMBI;1502;150211;0;ZAKIYA WATER;AMRIAL;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10200;GALON;AKTIF;2023
540;15;JAMBI;1502;150202;1502021013;ZIZI;NIA ULFA OKLINDA;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10200;GALON;AKTIF;2023
541;15;JAMBI;1502;150202;1502021009;BUNDA WATER;SAHRIAL;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10200;GALON;AKTIF;2023
542;15;JAMBI;1502;150202;1502021009;AA WATER;H. AZWAR;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;28000;GALON;AKTIF;2023
543;15;JAMBI;1502;150207;1502072009;ALDI WATER;TAHIRIN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;15000;GALON;AKTIF;2023
544;15;JAMBI;1502;150207;1502072011;IQ WATER;SAMSUDIN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;15000;GALON;AKTIF;2023
545;15;JAMBI;1502;150207;1502072009;3 LANANG;HERMAN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;13000;GALON;AKTIF;2023
546;15;JAMBI;1502;150209;1502092006;BUNDA WATER;MUH IRWAN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10200;GALON;AKTIF;2023
547;15;JAMBI;1502;150209;1502092003;MAYANG WATER;KAMAL FAHRI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
548;15;JAMBI;1502;150209;1502092006;SINAR MASURAI;LUBIS;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
549;15;JAMBI;1502;150213;1502132002;RAHMAT HIGIENIS;ADI SULASMONO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10200;GALON;AKTIF;2023
550;15;JAMBI;1502;150203;1502032012;BENI;BENI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10000;GALON;AKTIF;2023
551;15;JAMBI;1502;150203;1502032018;NURYANTI;NURYANTI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
552;15;JAMBI;1502;150209;1502092006;BUHARI;BUHARI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;9000;GALON;AKTIF;2023
553;15;JAMBI;1502;150216;1502162001;RIDHO WATER;RIDHO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;5600;GALON;AKTIF;2023
554;15;JAMBI;1502;150204;1502042017;TOP WATER;TABRI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;18000;GALON;AKTIF;2023
555;15;JAMBI;1502;150202;1502022012;PRATAMA WATER;SUPRIADI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10000;GALON;AKTIF;2023
556;15;JAMBI;1502;150202;1502022012;DEDE WATER;EDISON;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;20000;GALON;AKTIF;2023
557;15;JAMBI;1502;150207;1502072010;ANGGUN WATER;SUHATMAN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
558;15;JAMBI;1502;150202;1502021013;G 2 R WATER;MARDIANA;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;9000;GALON;AKTIF;2023
559;15;JAMBI;1502;150224;1502242002;NADIA WATER;SUPRI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;32760;GALON;AKTIF;2023
560;15;JAMBI;1502;150208;1502082005;TIRTA LANGGENG;MINARNO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;12000;GALON;AKTIF;2023
561;15;JAMBI;1502;150202;0;BENI WATER;M. ALI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;12000;GALON;AKTIF;2023
562;15;JAMBI;1502;150202;1502021013;INDAH WATER;INDAH WATER;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;12000;GALON;AKTIF;2023
563;15;JAMBI;1502;150202;1502021009;BANGKO WATER;ANDI CANDRA;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;14400;GALON;AKTIF;2023
564;15;JAMBI;1502;150205;1502051020;MAKMUR ROZI;MAKMUR ROZI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;28800;GALON;AKTIF;2023
565;15;JAMBI;1502;150205;0;2 PUTRI;SUDARSONO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;5400;GALON;AKTIF;2023
566;15;JAMBI;1502;150205;1502051003;BERKAH WATER;SYARIFUDIN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
567;15;JAMBI;1502;150206;1502061008;HIDAYAH WATER;JUMADI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
568;15;JAMBI;1502;150206;1502061008;MUTIARA WATER;RONI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
569;15;JAMBI;1502;150206;1502061008;CANDRA WATER;AKHMAL;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;14400;GALON;AKTIF;2023
570;15;JAMBI;1502;150206;1502061008;CANDRA WATER;AKHMAL;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;14400;GALON;AKTIF;2023
571;15;JAMBI;1502;150206;1502061008;DINI WATER;SUMIYATUN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;18000;GALON;AKTIF;2023
572;15;JAMBI;1502;150206;1502061008;YUDI WATER;NUR ASIAH;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
573;15;JAMBI;1502;150220;1502202001;EDO WATER;AFRIZAL;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;3600;GALON;AKTIF;2023
574;15;JAMBI;1502;150202;0;SURYA TIRTA;YAYAH RODIAH;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;21600;GALON;AKTIF;2023
575;15;JAMBI;1502;150202;0;AYAT WATER;H. RAPIK;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;18000;GALON;AKTIF;2023
576;15;JAMBI;1502;150202;1502021011;BERLIAN WATER;ERRINASARI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;36000;GALON;AKTIF;2023
577;15;JAMBI;1502;150213;1502132001;NILAWATI;NILAWATI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
578;15;JAMBI;1502;150213;1502132002;SUMBER RIZKI;H. ZULKLI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;54000;GALON;AKTIF;2023
579;15;JAMBI;1502;150213;1502132003;DEPOT 2 PUTRI;MARTIAS ;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
580;15;JAMBI;1502;150217;1502172002;ALISA WATER;WIDIA EKA P;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
581;15;JAMBI;1502;150217;0;M 2 R;M. ZAINUDIN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
582;15;JAMBI;1502;150216;1502162001;GEMURUH WATER;SUHAR;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;14400;GALON;AKTIF;2023
583;15;JAMBI;1502;150216;1502162002;AZZKA WATER;AZZKA PESANTREN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
584;15;JAMBI;1502;150216;1502162012;PUTRA MANDIRI;BUSTAMI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
585;15;JAMBI;1502;150216;1502162011;GEMURUH WATER;AHMADAL KDRI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;5000;GALON;AKTIF;2023
586;15;JAMBI;1502;150208;1502082001;SEHAT WATER;LELEK IRAWAN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
587;15;JAMBI;1502;150208;1502082003;ULLYA WATER;SUKARNI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
588;15;JAMBI;1502;150208;1502082004;EKA WATER;ROBIANTO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;18000;GALON;AKTIF;2023
589;15;JAMBI;1502;150212;1503072003;BONI WATER;ADI AL KHODRI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
590;15;JAMBI;1502;150212;1502122010;APJ WATER;PURI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;6000;GALON;AKTIF;2023
591;15;JAMBI;1502;150212;1502122010;NIKEL WATER;ILYAS;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;6000;GALON;AKTIF;2023
592;15;JAMBI;1502;150221;0;LIMAS WATER;SRI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;9000;GALON;AKTIF;2023
593;15;JAMBI;1502;150222;1502222001;KIAN WATER;DIDI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
594;15;JAMBI;1502;150222;1502222003;DEPOT ARGOM;ADI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
595;15;JAMBI;1502;150222;1502222002;SALSA WATER;RUSMAN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;9000;GALON;AKTIF;2023
596;15;JAMBI;1502;150222;1502222002;NADIA WATER;YUSRIANTO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
597;15;JAMBI;1502;150202;0;AL AZZAHRA;FATIMAH;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;25200;GALON;AKTIF;2023
598;15;JAMBI;1502;150205;1502032018;SAMSIR;SAMSIR;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;28800;GALON;AKTIF;2023
599;15;JAMBI;1502;150205;1502032018;AWALUDIN. H;AWALUDIN. H;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;18000;GALON;AKTIF;2023
600;15;JAMBI;1502;150214;1502142001;H. AMIR;H. AMIR;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
601;15;JAMBI;1502;150214;1502142006;FAUZIAH;FAUZIAH;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
602;15;JAMBI;1502;150215;1502152003;PRIYANGAN WATER;DAHLAN SIREGAR;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;14400;GALON;AKTIF;2023
603;15;JAMBI;1502;150215;1502152003;LANGGENG WATER;LANGGENG SUBEKTI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;18000;GALON;AKTIF;2023
604;15;JAMBI;1502;150215;1502152002;VIDIYA WATER;NYOTO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;12600;GALON;AKTIF;2023
605;15;JAMBI;1502;150203;1502032024;AZIZI WATER;GATOT;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;3600;GALON;AKTIF;2023
606;15;JAMBI;1502;150203;1502032024;FAZA WATER;EVI KHAIRAWATI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;2880;GALON;AKTIF;2023
607;15;JAMBI;1502;150205;1502032018;TINA WATER;NURYANTI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;5400;GALON;AKTIF;2023
608;15;JAMBI;1502;150207;1502072011;ARSI WATER;ZAINAL ABIDIN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;14400;GALON;AKTIF;2023
609;15;JAMBI;1502;150207;1502072010;DUA PUTRA WATER;ASRUL;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
610;15;JAMBI;1502;150207;1502072010;ROZI WATER;ROZI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;5400;GALON;AKTIF;2023
611;15;JAMBI;1502;150211;1502112001;KEMBAR WATER;BUSTANUDIN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;9000;GALON;AKTIF;2023
612;15;JAMBI;1502;150211;1502112001;NOVI WATER;HARUN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
613;15;JAMBI;1502;150211;1502112001;REGA WATER;A. KADIR;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
614;15;JAMBI;1502;150223;1502232003;ANGSO DUO WATER;MD. ALIS;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
615;15;JAMBI;1502;150223;1502232003;SYAHRUDIN;SYAHRUDIN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
616;15;JAMBI;1502;150204;1502042017;NURSA WATER;MUSHARUDIN;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;5400;GALON;AKTIF;2023
617;15;JAMBI;1502;150224;1502242001;ZILA WATER;JONI AFRIZAL;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;4000;GALON;AKTIF;2023
618;15;JAMBI;1502;150210;1502102003;M. SUDARSONO;M. SUDARSONO;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;7200;GALON;AKTIF;2023
619;15;JAMBI;1502;150211;1502112006;AZZEL WATER;AZZEL;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;5400;GALON;AKTIF;2023
620;15;JAMBI;1502;150222;1502222002;KHAISAR WATER;-;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;5400;GALON;AKTIF;2023
621;15;JAMBI;1502;150214;1502142003;YUDA WATER;SUMADI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
622;15;JAMBI;1502;150212;1502122010;APJ WATER;PURI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
623;15;JAMBI;1502;150223;1503072003;BASYARUDIN, S.PDI;BUJUL;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
624;15;JAMBI;1502;150216;1502162001;PUTRA MANDIRI ;BUSTAMI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
625;15;JAMBI;1502;150216;0;DUA PUTRA WATER;NGARDI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
626;15;JAMBI;1502;150221;0;TOMY WATER;TOMI;PO;11050;INDUSTRI AIR MINUM DAN AIR MINERAL;INDUSTRI MINUMAN;AIR MINUM ISI ULANG;10800;GALON;AKTIF;2023
