id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kategori,jenis_kelamin,satuan,semester,jumlah_penduduk,tahun
1681,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,13600,2022
1682,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,13071,2022
1683,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6930,2022
1684,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,8637,2022
1685,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,11748,2022
1686,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7558,2022
1687,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,8969,2022
1688,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,13867,2022
1689,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5616,2022
1690,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,16239,2022
1691,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,13166,2022
1692,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12988,2022
1693,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12761,2022
1694,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6549,2022
1695,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,8383,2022
1696,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,11464,2022
1697,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7103,2022
1698,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,8301,2022
1699,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,13217,2022
1700,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5206,2022
1701,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7461,2022
1702,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,38264,2022
1703,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,13874,2022
1704,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,15502,2022
1705,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,8316,2022
1706,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,18984,2022
1707,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,17665,2022
1708,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,8065,2022
1709,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5383,2022
1710,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,4801,2022
1711,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,9908,2022
1712,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7160,2022
1713,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,12996,2022
1714,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7114,2022
1715,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,36940,2022
1716,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12655,2022
1717,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,14716,2022
1718,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7944,2022
1719,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,17436,2022
1720,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,16325,2022
1721,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7429,2022
1722,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5079,2022
1723,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4343,2022
1724,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9312,2022
1725,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6691,2022
1726,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12167,2022
1727,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,36881,2022
1728,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,25195,2022
1729,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,13840,2022
1730,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,11980,2022
1731,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,22262,2022
1732,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,32615,2022
1733,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,15706,2022
1734,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,38925,2022
1735,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7435,2022
1736,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,9334,2022
1737,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7464,2022
1738,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,35231,2022
1739,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,23902,2022
1740,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12877,2022
1741,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,11351,2022
1742,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,20893,2022
1743,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,30989,2022
1744,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,14834,2022
1745,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,36312,2022
1746,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7002,2022
1747,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,8547,2022
1748,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6970,2022
1749,15,JAMBI,1504,BATANGHARI,150401,MERSAM,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,17201,2022
1750,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,17989,2022
1751,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,36049,2022
1752,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,16559,2022
1753,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,19344,2022
1754,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,20198,2022
1755,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,22138,2022
1756,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,8088,2022
1757,15,JAMBI,1504,BATANGHARI,150401,MERSAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,16437,2022
1758,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,17345,2022
1759,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,34493,2022
1760,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,15909,2022
1761,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,18673,2022
1762,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,18921,2022
1763,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,20651,2022
1764,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7526,2022
1765,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,10048,2022
1766,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,9802,2022
1767,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,29690,2022
1768,15,JAMBI,1503,SAROLANGUN,150304,PAUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,13219,2022
1769,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,18059,2022
1770,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,12721,2022
1771,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,13639,2022
1772,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,10729,2022
1773,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,21195,2022
1774,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7119,2022
1775,15,JAMBI,1503,SAROLANGUN,150311,MANDIANGIN TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6885,2022
1776,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9871,2022
1777,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9444,2022
1778,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,29011,2022
1779,15,JAMBI,1503,SAROLANGUN,150304,PAUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12536,2022
1780,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,17668,2022
1781,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12177,2022
1782,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12632,2022
1783,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,10379,2022
1784,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,20421,2022
1785,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6889,2022
1786,15,JAMBI,1503,SAROLANGUN,150311,MANDIANGIN TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6326,2022
1787,15,JAMBI,1502,MERANGIN,150201,JANGKAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5488,2022
1788,15,JAMBI,1502,MERANGIN,150202,BANGKO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,25481,2022
1789,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5575,2022
1790,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5649,2022
1791,15,JAMBI,1502,MERANGIN,150205,TABIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,15863,2022
1792,15,JAMBI,1502,MERANGIN,150206,PAMENANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,18182,2022
1793,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,4373,2022
1794,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,15526,2022
1795,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,8481,2022
1796,15,JAMBI,1502,MERANGIN,150210,BANGKO  BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5865,2022
1797,15,JAMBI,1502,MERANGIN,150211,NALO TANTAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,9855,2022
1798,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6198,2022
1799,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,9282,2022
1800,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5019,2022
1801,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,4190,2022
1802,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7096,2022
1803,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,3432,2022
1804,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5466,2022
1805,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7530,2022
1806,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5620,2022
1807,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7163,2022
1808,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,4376,2022
1809,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,4981,2022
1810,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,2505,2022
1811,15,JAMBI,1502,MERANGIN,150201,JANGKAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5245,2022
1812,15,JAMBI,1502,MERANGIN,150202,BANGKO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,24863,2022
1813,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5271,2022
1814,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5684,2022
1815,15,JAMBI,1502,MERANGIN,150205,TABIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,15707,2022
1816,15,JAMBI,1502,MERANGIN,150206,PAMENANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,17378,2022
1817,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4435,2022
1818,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,14859,2022
1819,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7969,2022
1820,15,JAMBI,1502,MERANGIN,150210,BANGKO  BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5635,2022
1821,15,JAMBI,1502,MERANGIN,150211,NALO TANTAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9580,2022
1822,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5993,2022
1823,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9007,2022
1824,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4901,2022
1825,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4022,2022
1826,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6725,2022
1827,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,3539,2022
1828,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5140,2022
1829,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7252,2022
1830,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5401,2022
1831,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6957,2022
1832,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4196,2022
1833,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4927,2022
1834,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,2441,2022
1835,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,4445,2022
1836,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6875,2022
1837,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5098,2022
1838,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5459,2022
1839,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6783,2022
1840,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6504,2022
1841,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6697,2022
1842,15,JAMBI,1501,KERINCI,150109,KAYU ARO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,10624,2022
1843,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,10253,2022
1844,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,8068,2022
1845,15,JAMBI,1501,KERINCI,150116,SIULAK,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,11693,2022
1846,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,8429,2022
1847,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5979,2022
1848,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,11021,2022
1849,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6839,2022
1850,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5326,2022
1851,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,4731,2022
1852,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6135,2022
1853,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4473,2022
1854,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6931,2022
1855,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5253,2022
1856,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5596,2022
1857,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6503,2022
1858,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6231,2022
1859,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6783,2022
1860,15,JAMBI,1501,KERINCI,150109,KAYU ARO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,10189,2022
1861,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,10355,2022
1862,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7787,2022
1863,15,JAMBI,1501,KERINCI,150116,SIULAK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,11767,2022
1864,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,8944,2022
1865,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5797,2022
1866,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,10843,2022
1867,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6828,2022
1868,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5520,2022
1869,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4775,2022
1870,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6436,2022
