Id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;jenis_bencana;tanggal_kejadian;kondisi_kerusakan;satuan;jumlah_kejadian; jumlah_kerugian ;tahun
2229;15;JAMBI;1505;150508;KARHUTLA;16/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2230;15;JAMBI;1505;150508;KARHUTLA;16/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2231;15;JAMBI;1505;150508;KARHUTLA;16/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2232;15;JAMBI;1505;150508;KARHUTLA;16/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2233;15;JAMBI;1505;150501;KARHUTLA;20/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2234;15;JAMBI;1505;150501;KARHUTLA;20/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2235;15;JAMBI;1505;150501;KARHUTLA;20/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2236;15;JAMBI;1505;150501;KARHUTLA;20/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2237;15;JAMBI;1505;150505;KARHUTLA;20/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2238;15;JAMBI;1505;150505;KARHUTLA;20/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2239;15;JAMBI;1505;150505;KARHUTLA;20/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2240;15;JAMBI;1505;150505;KARHUTLA;20/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2241;15;JAMBI;1501;150105;KEBAKARAN PEMUKIMAN;15/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp200,000,000 ;2024
2242;15;JAMBI;1501;150105;KEBAKARAN PEMUKIMAN;15/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp200,000,000 ;2024
2243;15;JAMBI;1501;150105;KEBAKARAN PEMUKIMAN;15/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp200,000,000 ;2024
2244;15;JAMBI;1501;150105;KEBAKARAN PEMUKIMAN;15/09/2024;RUMAH TERENDAM;UNIT;0; Rp200,000,000 ;2024
2245;15;JAMBI;1508;150812;KEBAKARAN PEMUKIMAN;02/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp-   ;2024
2246;15;JAMBI;1508;150812;KEBAKARAN PEMUKIMAN;02/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2247;15;JAMBI;1508;150812;KEBAKARAN PEMUKIMAN;02/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2248;15;JAMBI;1508;150812;KEBAKARAN PEMUKIMAN;02/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2249;15;JAMBI;1508;150811;KARHUTLA;03/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2250;15;JAMBI;1508;150811;KARHUTLA;03/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2251;15;JAMBI;1508;150811;KARHUTLA;03/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2252;15;JAMBI;1508;150811;KARHUTLA;03/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2253;15;JAMBI;1508;150801;KARHUTLA;07/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2254;15;JAMBI;1508;150801;KARHUTLA;07/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2255;15;JAMBI;1508;150801;KARHUTLA;07/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2256;15;JAMBI;1508;150801;KARHUTLA;07/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2257;15;JAMBI;1508;150801;KARHUTLA;08/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2258;15;JAMBI;1508;150801;KARHUTLA;08/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2259;15;JAMBI;1508;150801;KARHUTLA;08/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2260;15;JAMBI;1508;150801;KARHUTLA;08/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2261;15;JAMBI;1508;150805;KARHUTLA;09/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2262;15;JAMBI;1508;150805;KARHUTLA;09/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2263;15;JAMBI;1508;150805;KARHUTLA;09/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2264;15;JAMBI;1508;150805;KARHUTLA;09/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2265;15;JAMBI;1508;150802;LONGSOR;10/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2266;15;JAMBI;1508;150802;LONGSOR;10/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2267;15;JAMBI;1508;150802;LONGSOR;10/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2268;15;JAMBI;1508;150802;LONGSOR;10/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2269;15;JAMBI;1508;150808;LONGSOR;17/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2270;15;JAMBI;1508;150808;LONGSOR;17/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2271;15;JAMBI;1508;150808;LONGSOR;17/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2272;15;JAMBI;1508;150808;LONGSOR;17/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2273;15;JAMBI;1508;150801;KEBAKARAN PEMUKIMAN;22/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2274;15;JAMBI;1508;150801;KEBAKARAN PEMUKIMAN;22/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2275;15;JAMBI;1508;150801;KEBAKARAN PEMUKIMAN;22/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2276;15;JAMBI;1508;150801;KEBAKARAN PEMUKIMAN;22/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2277;15;JAMBI;1508;150813;KEBAKARAN PEMUKIMAN;27/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2278;15;JAMBI;1508;150813;KEBAKARAN PEMUKIMAN;27/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2279;15;JAMBI;1508;150813;KEBAKARAN PEMUKIMAN;27/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2280;15;JAMBI;1508;150813;KEBAKARAN PEMUKIMAN;27/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2281;15;JAMBI;1508;150814;LONGSOR;27/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2282;15;JAMBI;1508;150814;LONGSOR;27/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2283;15;JAMBI;1508;150814;LONGSOR;27/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2284;15;JAMBI;1508;150814;LONGSOR;27/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2285;15;JAMBI;1508;150801;ORANG HILANG;26/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2286;15;JAMBI;1508;150801;ORANG HILANG;26/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2287;15;JAMBI;1508;150801;ORANG HILANG;26/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2288;15;JAMBI;1508;150801;ORANG HILANG;26/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2289;15;JAMBI;1506;150606;LONGSOR;28/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp-   ;2024
2290;15;JAMBI;1506;150606;LONGSOR;28/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2291;15;JAMBI;1506;150606;LONGSOR;28/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp-   ;2024
2292;15;JAMBI;1506;150606;LONGSOR;28/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2293;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;20/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2294;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;20/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp-   ;2024
2295;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;20/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2296;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;20/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2297;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;25/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2298;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;25/09/2024;RUMAH RUSAK SEDANG;UNIT;3; Rp-   ;2024
2299;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;25/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2300;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;25/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2301;15;JAMBI;1507;150708;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2302;15;JAMBI;1507;150708;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2303;15;JAMBI;1507;150708;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2304;15;JAMBI;1507;150708;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2305;15;JAMBI;1507;150703;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;5; Rp-   ;2024
2306;15;JAMBI;1507;150703;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;3; Rp-   ;2024
2307;15;JAMBI;1507;150703;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;2; Rp-   ;2024
2308;15;JAMBI;1507;150703;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2309;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;01/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp-   ;2024
2310;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;01/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2311;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;01/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2312;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;01/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2313;15;JAMBI;1504;150403;KEBAKARAN HUTAN DAN LAHAN;02/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2314;15;JAMBI;1504;150403;KEBAKARAN HUTAN DAN LAHAN;02/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2315;15;JAMBI;1504;150403;KEBAKARAN HUTAN DAN LAHAN;02/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2316;15;JAMBI;1504;150403;KEBAKARAN HUTAN DAN LAHAN;02/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2317;15;JAMBI;1504;150403;KEBAKARAN HUTAN DAN LAHAN;03/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2318;15;JAMBI;1504;150403;KEBAKARAN HUTAN DAN LAHAN;03/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2319;15;JAMBI;1504;150403;KEBAKARAN HUTAN DAN LAHAN;03/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2320;15;JAMBI;1504;150403;KEBAKARAN HUTAN DAN LAHAN;03/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2321;15;JAMBI;1504;#N/A;KEBAKARAN HUTAN DAN LAHAN;03/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp-   ;2024
2322;15;JAMBI;1504;#N/A;KEBAKARAN HUTAN DAN LAHAN;03/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2323;15;JAMBI;1504;#N/A;KEBAKARAN HUTAN DAN LAHAN;03/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2324;15;JAMBI;1504;#N/A;KEBAKARAN HUTAN DAN LAHAN;03/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2325;15;JAMBI;1504;#N/A;ANGIN PUTTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp-   ;2024
2326;15;JAMBI;1504;#N/A;ANGIN PUTTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp-   ;2024
2327;15;JAMBI;1504;#N/A;ANGIN PUTTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp-   ;2024
2328;15;JAMBI;1504;#N/A;ANGIN PUTTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
2329;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp6,000,000 ;2024
2330;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp6,000,000 ;2024
2331;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp6,000,000 ;2024
2332;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp6,000,000 ;2024
2333;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp30,000,000 ;2024
2334;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp30,000,000 ;2024
2335;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp30,000,000 ;2024
2336;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp30,000,000 ;2024
2337;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp3,000,000 ;2024
2338;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp3,000,000 ;2024
2339;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp3,000,000 ;2024
2340;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp3,000,000 ;2024
2341;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp10,000,000 ;2024
2342;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp10,000,000 ;2024
2343;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp10,000,000 ;2024
2344;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp10,000,000 ;2024
2345;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp3,000,000 ;2024
2346;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp3,000,000 ;2024
2347;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp3,000,000 ;2024
2348;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp3,000,000 ;2024
2349;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp600,000 ;2024
2350;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp600,000 ;2024
2351;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp600,000 ;2024
2352;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp600,000 ;2024
2353;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp3,000,000 ;2024
2354;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp3,000,000 ;2024
2355;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp3,000,000 ;2024
2356;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp3,000,000 ;2024
2357;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp2,000,000 ;2024
2358;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp2,000,000 ;2024
2359;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp2,000,000 ;2024
2360;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp2,000,000 ;2024
2361;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp2,000,000 ;2024
2362;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp2,000,000 ;2024
2363;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp2,000,000 ;2024
2364;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp2,000,000 ;2024
2365;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;1; Rp3,000,000 ;2024
2366;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp3,000,000 ;2024
2367;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp3,000,000 ;2024
2368;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp3,000,000 ;2024
2369;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp500,000 ;2024
2370;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp500,000 ;2024
2371;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp500,000 ;2024
2372;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp500,000 ;2024
2373;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp700,000 ;2024
2374;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp700,000 ;2024
2375;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp700,000 ;2024
2376;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp700,000 ;2024
2377;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp1,000,000 ;2024
2378;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp1,000,000 ;2024
2379;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp1,000,000 ;2024
2380;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp1,000,000 ;2024
2381;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp600,000 ;2024
2382;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp600,000 ;2024
2383;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp600,000 ;2024
2384;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp600,000 ;2024
2385;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp400,000 ;2024
2386;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp400,000 ;2024
2387;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp400,000 ;2024
2388;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp400,000 ;2024
2389;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp1,000,000 ;2024
2390;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp1,000,000 ;2024
2391;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp1,000,000 ;2024
2392;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp1,000,000 ;2024
2393;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp800,000 ;2024
2394;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp800,000 ;2024
2395;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp800,000 ;2024
2396;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp800,000 ;2024
2397;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp3,000,000 ;2024
2398;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp3,000,000 ;2024
2399;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp3,000,000 ;2024
2400;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp3,000,000 ;2024
2401;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp700,000 ;2024
2402;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp700,000 ;2024
2403;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp700,000 ;2024
2404;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp700,000 ;2024
2405;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp600,000 ;2024
2406;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp600,000 ;2024
2407;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp600,000 ;2024
2408;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp600,000 ;2024
2409;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp3,000,000 ;2024
2410;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp3,000,000 ;2024
2411;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp3,000,000 ;2024
2412;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp3,000,000 ;2024
2413;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp3,000,000 ;2024
2414;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;1; Rp3,000,000 ;2024
2415;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;0; Rp3,000,000 ;2024
2416;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp3,000,000 ;2024
2417;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK BERAT;UNIT;0; Rp700,000 ;2024
2418;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK SEDANG;UNIT;0; Rp700,000 ;2024
2419;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH RUSAK RINGAN;UNIT;1; Rp700,000 ;2024
2420;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;23/09/2024;RUMAH TERENDAM;UNIT;0; Rp700,000 ;2024
